Timestep	2016	2017	2018	2019	ground
5238	290.35	290.75	297.15	293.75	291.66
5239	289.75	290.35	296.95	293.65	291.65
5240	289.55	290.05	296.85	293.85	291.65
5241	289.85	290.05	296.85	293.85	291.66
5242	291.25	291.15	298.45	293.75	291.67
5243	293.75	293.15	299.75	293.75	291.67
5244	295.05	294.75	299.55	293.85	291.68
5245	296.75	294.55	301.05	294.45	291.67
5246	298.05	295.25	302.15	294.15	291.67
5247	299.65	296.25	303.65	295.85	291.67
5248	300.15	297.45	304.45	296.95	291.68
5249	300.65	298.45	305.75	297.15	291.66
5250	300.95	299.35	306.45	297.75	291.68
5251	300.65	299.85	306.85	297.65	291.68
5252	300.25	300.15	306.65	297.35	291.7
5253	299.45	300.05	305.15	297.55	291.7
5254	298.45	299.05	304.35	296.95	291.7
5255	296.85	297.85	303.05	296.25	291.7
5256	295.45	297.05	302.45	295.55	291.7
5257	294.15	296.55	301.95	294.55	291.7
5258	293.15	295.35	301.35	293.85	291.71
5259	292.05	294.45	300.45	293.05	291.71
5260	291.35	293.95	299.85	292.65	291.74
5261	290.55	293.65	299.75	291.85	291.71
5262	290.25	293.25	299.65	291.15	291.71
5263	289.75	292.85	299.75	290.65	291.72
5264	289.35	292.95	299.75	290.25	291.72
5265	289.85	292.55	299.65	290.65	291.72
5266	291.75	292.25	300.65	292.35	291.73
5267	294.05	292.55	302.35	294.55	291.74
5268	296.15	292.35	302.85	295.05	291.73
5269	297.65	292.15	301.95	296.25	291.72
5270	298.95	291.45	301.75	297.65	291.73
5271	300.45	291.55	301.35	298.25	291.74
5272	300.85	291.45	303.05	298.85	291.73
5273	302.25	291.95	304.65	299.65	291.72
5274	303.25	292.55	305.15	300.05	291.7
5275	302.45	292.65	304.55	300.25	291.74
5276	301.35	293.25	304.55	300.55	291.74
5277	300.75	293.35	303.25	300.65	291.75
5278	299.75	292.95	301.05	299.95	291.76
5279	298.35	292.55	300.85	298.35	291.76
5280	297.85	292.45	299.65	297.25	291.75
5281	297.15	292.25	298.65	296.05	291.75
5282	296.35	291.95	298.15	295.45	291.76
5283	296.05	291.75	297.95	294.65	291.76
5284	295.65	291.55	297.55	293.95	291.76
5285	295.15	291.05	296.85	293.45	291.75
5286	294.95	290.55	296.05	293.05	291.76
5287	294.55	290.35	295.55	292.75	291.76
5288	294.25	290.35	295.15	292.55	291.76
5289	294.65	290.85	295.65	293.25	291.76
5290	295.35	292.15	296.95	294.65	291.76
5291	295.65	292.95	298.65	297.15	291.75
5292	295.85	292.65	299.75	298.35	291.75
5293	294.95	293.65	301.05	299.25	291.75
5294	295.35	294.95	300.05	300.45	291.75
5295	294.75	295.75	298.75	302.55	291.75
5296	294.85	296.65	299.95	303.95	291.77
5297	294.05	297.95	299.25	304.95	291.76
5298	292.65	296.75	299.55	305.45	291.77
5299	292.35	295.95	299.05	305.35	291.75
5300	292.55	295.95	299.05	304.65	291.77
5301	291.95	294.65	299.05	303.65	291.77
5302	291.65	293.75	298.75	302.75	291.77
5303	291.25	293.15	298.15	300.95	291.77
5304	290.85	293.15	297.15	298.75	291.76
5305	290.25	292.75	295.95	297.75	291.77
5306	290.05	292.45	295.45	297.35	291.76
5307	289.45	291.35	295.25	297.15	291.77
5308	288.65	291.05	295.25	297.15	291.77
5309	288.05	290.65	294.95	296.95	291.75
5310	287.35	289.45	294.55	296.55	291.76
5311	286.95	289.25	294.05	295.75	291.74
5312	286.55	289.25	293.65	294.75	291.74
5313	286.85	288.65	293.65	294.25	291.74
5314	288.75	288.85	294.15	293.65	291.78
5315	291.75	288.75	296.25	293.45	291.76
5316	292.95	288.85	297.05	293.45	291.78
5317	293.55	289.25	298.05	295.15	291.77
5318	294.55	288.55	299.05	296.55	291.78
5319	294.85	289.55	299.85	298.05	291.77
5320	294.95	291.05	299.35	298.95	291.78
5321	295.35	291.35	299.75	301.35	291.78
5322	294.35	291.65	300.25	301.85	291.78
5323	293.75	292.05	299.65	301.15	291.78
5324	293.25	291.25	299.95	300.45	291.77
5325	292.55	290.75	299.65	299.25	291.78
5326	292.05	289.65	299.05	298.35	291.78
5327	291.45	288.85	297.15	297.55	291.77
5328	290.15	288.45	296.25	296.35	291.77
5329	289.75	288.15	295.35	295.05	291.77
5330	289.35	287.95	294.75	294.45	291.77
5331	288.95	287.95	294.15	293.65	291.77
5332	288.05	288.15	293.55	292.75	291.77
5333	287.55	287.95	293.25	292.25	291.78
5334	286.95	287.85	292.45	291.75	291.77
5335	286.45	287.45	291.75	291.35	291.77
5336	285.85	287.55	290.85	291.05	291.77
5337	286.25	287.65	291.05	291.45	291.78
5338	287.65	288.25	292.65	293.05	291.77
5339	289.75	289.15	295.55	295.15	291.78
5340	291.55	289.35	297.65	296.55	291.79
5341	292.65	288.95	298.25	296.85	291.8
5342	292.45	290.05	298.85	298.05	291.79
5343	293.45	290.65	298.55	299.35	291.79
5344	294.25	291.35	299.45	300.35	291.77
5345	294.75	291.95	299.75	300.55	291.8
5346	294.95	291.75	300.05	301.05	291.8
5347	295.15	290.65	300.35	294.45	291.79
5348	294.75	289.95	300.15	293.95	291.8
5349	294.15	289.45	299.55	294.35	291.8
5350	292.95	289.15	298.95	293.95	291.8
5351	292.25	288.25	297.85	294.15	291.79
5352	292.15	288.05	296.85	294.35	291.79
5353	292.05	288.05	295.85	294.05	291.8
5354	291.65	287.85	294.95	294.05	291.79
5355	291.35	287.75	294.05	293.75	291.8
5356	291.35	287.75	293.25	293.25	291.78
5357	291.15	287.95	292.45	292.95	291.78
5358	291.25	288.05	291.25	292.65	291.79
5359	290.95	287.95	290.75	292.65	291.79
5360	290.65	287.85	290.35	292.55	291.79
5361	290.75	287.85	290.45	292.85	291.79
5362	291.75	288.25	292.35	293.05	291.79
5363	293.15	289.05	294.45	292.85	291.8
5364	294.65	291.05	295.85	293.45	291.8
5365	295.85	293.05	297.05	293.75	291.81
5366	295.55	294.95	298.35	294.05	291.81
5367	295.65	295.85	299.55	294.75	291.81
5368	296.75	295.95	301.55	295.45	291.82
5369	297.65	297.05	302.95	295.95	291.82
5370	298.25	297.05	303.85	296.25	291.81
5371	298.95	296.85	304.45	296.65	291.82
5372	299.05	296.15	305.05	297.15	291.79
5373	298.35	295.75	304.35	295.85	291.79
5374	297.15	295.15	302.95	295.05	291.79
5375	296.05	294.45	301.15	294.35	291.79
5376	295.05	293.65	299.45	293.75	291.79
5377	294.05	292.75	298.55	293.35	291.8
5378	293.15	291.85	297.95	293.15	291.79
5379	292.35	291.25	296.95	292.25	291.8
5380	291.55	290.45	295.95	291.65	291.79
5381	290.95	290.75	295.55	291.85	291.81
5382	290.05	290.75	297.15	291.75	291.8
5383	289.35	290.35	297.15	291.05	291.81
5384	288.95	289.55	297.35	290.35	291.81
5385	289.25	289.45	297.15	290.65	291.81
5386	291.25	291.15	297.15	291.55	291.81
5387	294.45	293.05	296.95	292.35	291.8
5388	295.45	293.35	296.25	294.25	291.8
5389	295.45	294.35	297.65	294.15	291.8
5390	296.75	295.35	299.25	295.65	291.8
5391	297.65	296.35	300.75	295.85	291.81
5392	298.55	296.85	298.75	296.15	291.8
5393	299.75	297.95	299.45	295.95	291.8
5394	300.25	298.35	300.75	295.85	291.8
5395	301.05	298.25	300.95	295.75	291.81
5396	301.05	298.05	300.35	295.45	291.81
5397	300.65	297.75	298.45	294.75	291.81
5398	299.35	297.15	294.95	293.75	291.81
5399	298.15	296.05	294.55	292.75	291.81
5400	297.05	295.35	294.05	292.05	291.81
5401	295.85	294.45	294.55	291.85	291.81
5402	294.95	293.75	293.55	291.55	291.81
5403	294.45	293.05	293.85	290.55	291.81
5404	293.65	292.45	293.85	289.55	291.81
5405	292.95	291.95	293.85	288.85	291.82
5406	292.25	291.15	293.65	287.95	291.82
5407	291.65	290.55	293.45	287.25	291.82
5408	291.25	290.15	293.55	286.75	291.8
5409	291.35	290.55	293.65	287.05	291.81
5410	293.15	292.15	293.85	289.15	291.81
5411	296.05	294.65	294.15	291.75	291.82
5412	296.85	295.35	294.95	292.75	291.81
5413	298.65	296.35	297.45	293.55	291.82
5414	300.15	297.45	298.15	294.75	291.8
5415	301.15	298.45	297.95	295.25	291.8
5416	301.95	300.05	298.05	295.65	291.81
5417	302.75	301.15	298.55	296.55	291.81
5418	303.45	302.15	299.55	296.55	291.82
5419	303.25	302.25	299.05	296.45	291.8
5420	303.45	302.15	298.45	296.65	291.81
5421	302.75	302.05	298.05	296.35	291.81
5422	301.35	300.95	297.65	295.85	291.82
5423	300.35	298.95	297.15	294.65	291.8
5424	299.35	297.55	296.35	293.35	291.81
5425	298.75	296.35	295.75	292.05	291.8
5426	297.65	295.35	295.35	291.15	291.81
5427	296.55	294.95	294.55	290.45	291.81
5428	295.35	294.15	293.25	289.95	291.8
5429	294.55	293.55	292.55	289.65	291.83
5430	293.95	293.05	292.05	289.65	291.84
5431	293.35	292.75	291.55	290.15	291.82
5432	292.85	292.35	290.95	291.05	291.83
5433	293.25	292.75	291.25	291.45	291.83
5434	294.65	293.95	292.85	292.75	291.82
5435	296.45	295.75	295.05	293.45	291.81
5436	297.75	297.35	295.95	295.15	291.8
5437	298.55	299.35	297.05	296.65	291.8
5438	299.35	301.55	297.95	296.85	291.81
5439	300.45	303.85	299.25	297.55	291.81
5440	301.65	304.35	299.85	298.75	291.82
5441	301.95	303.15	300.55	298.55	291.82
5442	301.55	301.85	300.75	297.75	291.81
5443	302.75	302.05	300.95	297.55	291.8
5444	299.35	302.05	301.05	296.75	291.82
5445	299.25	301.05	300.75	296.15	291.81
5446	299.55	299.85	300.05	295.35	291.81
5447	298.55	298.85	298.55	294.55	291.81
5448	297.75	298.35	297.35	293.85	291.8
5449	296.75	297.25	296.15	293.05	291.81
5450	296.05	296.35	295.45	292.75	291.81
5451	295.15	295.75	294.55	292.55	291.81
5452	294.55	295.25	293.75	291.95	291.82
5453	294.15	294.65	293.05	291.35	291.81
5454	293.65	293.85	292.45	290.65	291.81
5455	293.05	293.75	291.85	289.85	291.81
5456	292.75	293.55	291.35	289.25	291.8
5457	293.45	293.55	291.45	289.05	291.8
5458	294.95	293.95	293.15	290.55	291.81
5459	297.25	294.65	295.75	293.75	291.81
5460	297.45	296.45	296.55	295.35	291.81
5461	298.45	298.05	297.55	297.45	291.82
5462	299.65	298.55	298.75	296.15	291.81
5463	300.35	299.35	299.95	296.35	291.81
5464	301.25	300.25	300.85	296.95	291.81
5465	301.85	300.75	301.55	297.95	291.81
5466	301.85	300.75	302.25	299.05	291.81
5467	302.05	300.95	302.75	298.05	291.81
5468	302.15	301.35	303.35	297.75	291.8
5469	301.45	301.45	302.35	297.15	291.8
5470	300.05	300.15	301.25	296.45	291.8
5471	299.05	298.25	300.15	295.05	291.79
5472	297.45	297.25	299.25	294.25	291.79
5473	296.55	297.25	298.05	294.35	291.79
5474	295.95	296.55	297.55	293.75	291.79
5475	294.85	295.85	296.95	292.85	291.78
5476	294.05	295.35	296.25	292.05	291.78
5477	293.35	294.75	295.75	291.65	291.78
5478	293.25	294.05	295.15	291.55	291.76
5479	292.85	293.65	294.55	292.25	291.78
5480	292.35	293.45	293.95	291.85	291.79
5481	292.15	293.85	293.95	292.05	291.79
5482	292.55	294.85	295.65	293.05	291.79
5483	293.45	296.15	297.95	294.55	291.77
5484	294.95	297.95	299.65	295.45	291.77
5485	295.95	298.75	300.85	297.45	291.77
5486	297.45	299.95	302.45	298.25	291.77
5487	298.05	301.35	300.15	299.75	291.77
5488	299.65	301.55	299.65	301.05	291.77
5489	301.05	302.45	301.25	303.35	291.76
5490	301.85	302.85	300.85	304.05	291.77
5491	302.15	302.95	299.95	304.55	291.77
5492	301.55	302.75	298.65	303.85	291.76
5493	300.45	301.95	298.25	302.65	291.76
5494	300.25	300.95	298.15	301.35	291.77
5495	297.75	299.75	297.05	299.95	291.75
5496	296.65	298.35	296.35	298.75	291.76
5497	295.85	297.45	295.55	298.05	291.76
5498	295.15	296.85	294.85	297.15	291.76
5499	294.75	295.85	294.15	296.95	291.76
5500	294.05	295.15	293.95	296.55	291.75
5501	293.55	294.55	293.35	296.65	291.75
5502	292.85	294.15	293.05	297.25	291.75
5503	292.35	293.65	292.75	296.25	291.75
5504	291.85	293.55	292.65	295.95	291.75
5505	292.35	293.95	293.25	295.95	291.75
5506	293.55	295.05	294.15	296.85	291.76
5507	294.25	297.25	295.75	299.35	291.76
5508	295.05	298.15	296.65	300.65	291.76
5509	295.85	299.45	297.45	301.85	291.76
5510	296.35	301.25	297.65	303.75	291.76
5511	297.65	302.75	298.85	306.45	291.76
5512	298.15	305.65	299.75	307.25	291.76
5513	298.35	306.65	300.65	308.05	291.76
5514	298.75	303.45	301.05	307.75	291.75
5515	299.05	300.25	301.75	306.75	291.75
5516	298.05	296.45	301.55	305.25	291.76
5517	297.75	296.35	300.35	304.05	291.75
5518	296.95	294.85	300.15	302.85	291.74
5519	295.25	294.15	299.35	301.25	291.76
5520	294.45	294.25	298.45	297.15	291.74
5521	294.15	294.35	297.55	295.65	291.75
5522	294.05	294.05	296.75	295.25	291.74
5523	293.75	293.35	295.95	294.85	291.73
5524	293.35	292.55	295.05	294.55	291.74
5525	292.65	292.15	294.55	294.45	291.73
5526	291.95	291.85	294.25	294.45	291.74
5527	291.35	291.65	293.75	294.05	291.74
5528	291.15	291.95	293.45	293.55	291.73
5529	291.25	292.15	293.55	293.95	291.74
5530	292.95	293.05	295.05	294.15	291.74
5531	295.25	294.95	297.15	294.55	291.73
5532	296.95	296.35	298.35	295.95	291.74
5533	296.65	296.65	298.95	297.15	291.74
5534	296.65	296.35	300.25	297.75	291.75
5535	297.15	297.45	300.65	298.25	291.74
5536	298.25	297.35	301.45	298.95	291.73
5537	298.45	297.85	302.25	296.95	291.74
5538	298.65	297.45	303.25	297.55	291.73
5539	299.05	296.95	303.05	296.65	291.73
5540	298.75	296.35	303.15	295.35	291.73
5541	298.55	295.25	302.65	295.05	291.73
5542	298.15	293.95	301.45	294.25	291.73
5543	297.45	293.35	300.55	293.55	291.73
5544	296.75	293.05	299.55	293.75	291.72
5545	296.25	292.05	298.95	293.45	291.73
5546	296.05	291.55	298.45	293.15	291.72
5547	295.75	291.45	298.15	292.75	291.71
5548	295.45	291.05	296.95	292.55	291.71
5549	295.05	291.15	295.75	292.65	291.72
5550	294.55	290.95	294.65	292.35	291.71
5551	293.75	290.65	293.65	292.15	291.71
5552	293.65	290.35	292.85	292.25	291.72
5553	293.65	290.65	292.65	292.35	291.7
5554	294.05	292.15	294.25	292.35	291.72
5555	294.45	293.25	297.45	292.35	291.72
5556	294.15	293.85	299.05	292.65	291.7
5557	294.65	294.15	299.65	293.25	291.71
5558	294.45	295.35	300.75	293.35	291.73
5559	294.35	295.65	301.45	293.45	291.73
5560	294.75	295.65	302.35	293.35	291.73
5561	295.35	296.05	302.95	293.15	291.73
5562	295.05	296.35	304.15	291.95	291.71
5563	294.15	296.25	304.65	291.25	291.71
5564	292.95	296.15	304.65	290.75	291.73
5565	292.65	295.45	303.85	290.45	291.71
5566	292.45	294.25	302.15	290.05	291.71
5567	291.95	293.45	300.85	288.95	291.71
5568	291.25	292.65	300.15	289.05	291.71
5569	291.45	292.05	299.45	289.15	291.71
5570	291.35	291.25	298.75	288.55	291.72
5571	291.15	290.15	298.15	288.35	291.72
5572	290.75	289.05	296.85	287.95	291.72
5573	290.75	288.25	295.95	287.55	291.71
5574	290.35	287.55	295.15	287.35	291.71
5575	290.55	287.55	294.35	287.05	291.7
5576	290.35	287.85	293.85	286.75	291.71
5577	290.15	288.05	294.25	286.75	291.71
5578	290.75	289.55	295.85	287.65	291.71
5579	291.85	291.65	298.65	288.65	291.73
5580	293.85	294.25	300.45	290.25	291.71
5581	295.75	293.95	300.75	291.45	291.73
5582	296.55	294.15	301.35	292.05	291.71
5583	296.35	294.35	302.25	293.65	291.71
5584	296.25	295.45	302.85	294.45	291.72
5585	296.25	296.15	303.45	294.85	291.72
5586	295.65	296.35	304.35	295.25	291.71
5587	295.15	296.55	304.55	295.05	291.71
5588	294.25	296.55	303.85	294.65	291.71
5589	293.15	296.75	303.15	294.05	291.72
5590	292.35	295.75	302.05	293.45	291.71
5591	292.05	294.85	301.05	292.95	291.71
5592	291.35	293.85	299.85	292.65	291.71
5593	291.15	293.15	299.15	292.25	291.7
5594	290.45	292.45	298.75	291.95	291.7
5595	289.15	291.65	297.85	291.35	291.69
5596	288.25	290.85	297.15	291.05	291.7
5597	287.55	290.35	296.35	290.45	291.7
5598	287.05	290.05	295.55	289.85	291.7
5599	286.35	289.25	295.15	290.15	291.69
5600	286.15	288.85	294.65	290.35	291.69
5601	287.65	288.95	294.65	290.35	291.69
5602	287.85	290.65	295.85	290.95	291.69
5603	290.65	292.85	297.65	291.85	291.69
5604	291.45	293.85	298.95	292.25	291.71
5605	292.45	294.85	300.45	292.45	291.71
5606	293.95	295.85	301.95	293.55	291.7
5607	294.65	296.75	302.95	294.05	291.7
5608	295.35	297.95	303.75	294.75	291.71
5609	296.25	299.05	304.55	294.95	291.7
5610	297.35	299.45	304.85	295.35	291.73
5611	298.05	300.05	305.45	295.55	291.72
5612	297.85	300.65	305.45	295.75	291.71
5613	297.25	299.85	304.65	295.45	291.7
5614	295.65	298.75	303.55	294.55	291.7
5615	294.35	297.65	302.25	293.45	291.71
5616	293.65	296.55	300.75	292.65	291.71
5617	292.95	296.25	299.85	292.15	291.69
5618	292.05	295.35	299.35	291.65	291.69
5619	291.35	294.65	299.15	290.95	291.69
5620	290.75	294.45	298.05	290.45	291.69
5621	290.25	293.85	297.55	289.85	291.69
5622	289.65	293.45	297.35	289.45	291.69
5623	289.35	292.75	296.45	288.95	291.68
5624	288.95	292.05	295.95	289.55	291.69
5625	289.35	291.85	296.15	290.35	291.69
5626	292.65	293.15	296.25	290.85	291.69
5627	293.15	295.15	298.05	291.55	291.68
5628	295.15	296.65	300.15	291.95	291.69
5629	296.35	298.05	301.35	292.15	291.69
5630	297.65	300.15	303.35	292.65	291.68
5631	298.25	301.05	304.15	294.05	291.68
5632	299.25	302.95	304.85	295.25	291.67
5633	300.15	304.45	304.35	295.85	291.68
5634	300.85	304.35	304.45	296.15	291.67
5635	300.65	304.75	305.05	295.35	291.68
5636	300.35	304.65	304.75	295.15	291.67
5637	299.85	304.35	303.55	295.35	291.68
5638	298.55	302.35	302.45	294.25	291.67
5639	297.05	300.65	301.45	293.15	291.67
5640	296.25	299.15	300.85	292.45	291.66
5641	295.55	298.05	300.25	291.75	291.66
5642	294.55	297.15	299.25	291.25	291.66
5643	293.65	296.95	299.15	290.75	291.65
5644	293.05	295.75	298.75	290.05	291.65
5645	292.65	295.05	295.95	289.55	291.65
5646	291.85	294.15	295.95	289.15	291.63
5647	291.15	293.45	295.65	288.75	291.66
5648	290.55	293.15	294.95	288.35	291.65
5649	290.75	293.45	294.55	288.45	291.66
5650	292.35	294.95	295.65	289.85	291.64
5651	295.45	296.45	297.95	291.95	291.66
5652	296.85	297.75	299.05	293.35	291.67
5653	296.75	298.65	299.95	294.55	291.65
5654	297.75	300.35	300.05	295.45	291.66
5655	299.35	301.15	301.05	296.25	291.65
5656	300.25	295.85	301.05	297.25	291.66
5657	300.85	295.25	301.15	298.05	291.66
5658	301.35	296.45	298.15	298.35	291.67
5659	301.45	296.35	297.35	298.55	291.66
5660	301.55	296.95	297.85	298.95	291.64
5661	301.45	296.85	297.05	298.95	291.64
5662	300.35	295.85	296.25	297.65	291.62
5663	299.15	294.95	295.05	296.15	291.63
5664	298.15	294.75	294.45	295.05	291.62
5665	297.15	294.25	294.35	294.15	291.63
5666	296.15	293.65	293.95	293.25	291.64
5667	295.55	293.15	293.25	292.65	291.62
5668	295.25	293.05	292.75	292.15	291.62
5669	294.65	293.05	292.35	291.55	291.63
5670	294.05	293.15	292.25	291.05	291.63
5671	293.35	293.15	292.25	290.55	291.63
5672	293.05	293.25	292.25	290.05	291.63
5673	293.05	293.05	292.35	289.75	291.63
5674	294.25	293.65	292.35	290.85	291.63
5675	296.35	294.85	292.65	293.45	291.63
5676	298.05	296.65	293.15	294.95	291.63
5677	299.15	295.55	292.45	296.55	291.64
5678	300.15	296.75	291.85	297.25	291.63
5679	301.45	297.15	291.65	298.65	291.64
5680	302.75	298.85	291.75	299.35	291.62
5681	303.85	299.35	292.05	299.75	291.62
5682	304.15	300.25	293.25	299.95	291.63
5683	304.55	300.15	293.95	300.45	291.62
5684	304.45	300.45	291.35	300.75	291.61
5685	304.25	299.95	290.35	300.25	291.61
5686	302.45	299.15	290.35	298.65	291.61
5687	300.75	298.05	289.85	297.15	291.61
5688	299.55	297.15	289.95	295.85	291.61
5689	298.45	296.35	289.55	294.65	291.62
5690	297.65	295.25	289.25	293.75	291.62
5691	296.95	294.95	289.25	292.85	291.61
5692	296.25	295.05	289.05	292.25	291.63
5693	295.75	294.65	288.75	291.55	291.61
5694	295.25	294.45	287.85	290.95	291.62
5695	294.95	294.05	287.15	290.45	291.6
5696	294.55	293.75	286.65	290.05	291.6
5697	294.25	293.75	286.75	290.05	291.58
5698	295.45	294.55	287.55	291.25	291.62
5699	297.25	296.35	288.85	293.95	291.61
5700	298.95	298.65	290.55	295.15	291.62
5701	300.45	299.15	292.35	296.65	291.6
5702	301.35	299.05	293.25	297.95	291.59
5703	302.35	300.45	293.35	298.85	291.62
5704	303.75	302.35	293.05	299.65	291.59
5705	304.05	302.65	293.65	300.55	291.59
5706	304.45	303.75	294.35	301.05	291.59
5707	304.85	303.85	294.25	300.95	291.61
5708	304.95	303.65	294.25	301.05	291.6
5709	304.65	303.35	294.05	300.25	291.61
5710	302.95	301.25	293.15	298.55	291.59
5711	300.95	299.55	291.85	296.85	291.6
5712	299.45	298.05	290.75	295.35	291.6
5713	298.25	296.85	289.85	294.15	291.62
5714	297.15	295.85	289.15	293.15	291.59
5715	296.35	295.25	288.55	292.35	291.61
5716	295.35	294.45	288.15	291.85	291.59
5717	294.55	293.85	287.85	291.25	291.59
5718	294.05	293.35	287.45	290.75	291.59
5719	293.85	293.15	287.55	290.25	291.6
5720	293.55	293.55	287.65	290.15	291.61
5721	293.55	293.85	288.15	290.25	291.6
5722	295.05	294.45	289.35	292.05	291.6
5723	297.65	295.65	292.65	293.95	291.6
5724	298.85	296.55	294.65	295.45	291.6
5725	299.95	298.45	296.05	296.65	291.6
5726	300.75	298.25	296.95	297.85	291.6
5727	302.15	298.65	298.75	298.55	291.6
5728	303.35	299.25	299.55	299.35	291.6
5729	304.15	299.45	300.45	300.75	291.6
5730	305.25	300.65	300.95	301.55	291.6
5731	305.25	301.35	301.05	301.75	291.6
5732	305.05	300.35	301.15	301.65	291.59
5733	304.55	299.85	300.45	300.75	291.59
5734	302.85	299.15	299.55	299.95	291.59
5735	301.35	297.85	298.75	298.95	291.58
5736	300.05	296.95	298.45	298.25	291.58
5737	299.95	296.15	298.15	297.55	291.58
5738	299.75	295.35	297.15	297.45	291.58
5739	299.45	294.65	295.55	297.05	291.58
5740	298.65	294.15	294.15	296.25	291.58
5741	297.85	293.85	293.15	295.15	291.58
5742	296.95	293.85	292.35	294.55	291.57
5743	296.55	293.95	291.35	294.45	291.57
5744	296.25	293.95	290.95	294.05	291.57
5745	295.95	293.75	290.85	293.95	291.58
5746	296.65	294.85	292.05	294.35	291.56
5747	297.85	296.65	294.45	295.95	291.57
5748	299.85	296.35	295.35	296.25	291.57
5749	301.05	297.35	296.65	298.25	291.56
5750	302.55	298.55	298.15	299.35	291.56
5751	304.65	299.05	299.55	300.25	291.56
5752	305.45	300.45	299.75	300.75	291.56
5753	305.85	300.75	300.65	300.95	291.56
5754	306.25	301.55	301.15	301.35	291.54
5755	304.45	301.75	301.35	301.75	291.56
5756	303.35	302.25	301.55	301.65	291.55
5757	302.65	301.65	301.15	301.15	291.55
5758	301.95	300.15	299.55	300.15	291.55
