Timestep	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53
2405	8070.85	16047.5	19145.8	37735	45125.3	5079.17	4157.32	5576.79	100050	33567.2	29513.4	18999.4	85460.2	9641.2	7456.51	47703.8	15498.6	55371.8	15767.7	20776.3	36325.4	4226.65	3113.01	2517.04	1727.49	10120.2	7251.35	6647.32	7589.87	4784.84	4325.49	4123.4	5316.38	5427.11	5241.51	225.432	2321.14	2321.14	2321.14	1842.91	1337.43	0	0	3526.13	309.246	1691.8	0.012556	0.012556	0	0	0	0	0
2406	8695.6	16047.5	20319.6	37735	47891.8	5079.17	4275.83	5735.76	106184	34569.9	30463	19541	87896.3	10072.5	7790.09	50628.4	15940.4	56950.2	16854.3	21444.7	36325.4	4347.13	3252.28	2629.64	1804.78	10572.9	7575.76	6944.71	7929.42	5108.27	4617.86	4402.12	5675.73	5793.94	5595.8	232.166	2478.04	2478.04	2478.04	1967.48	1427.83	0	0	3626.64	319.195	1746.23	0.0159229	0.0159229	0	0	0	0	0
2407	12764.7	16561.1	27668.1	38942.5	65211.7	5535.03	5089.5	6827.26	144585	41604.7	37299.5	23259.6	104623	13398.5	10362.4	68938	18973.8	67787.6	23820.3	26257.4	37710.1	5174.38	4326.21	3497.97	2400.73	14064.1	10077.3	9237.9	10547.8	7719.45	6978.36	6652.34	8576.98	8755.62	8456.2	279.411	3744.73	3744.73	3744.73	2973.19	2157.69	0	0	4316.78	390.829	2138.12	0.0447193	0.0447193	0	0	0	0	0
2408	9397.11	17227.7	21192.5	40510	49949.3	5968.81	4471.59	5998.37	110746	36452	32507.2	20435.7	91920.5	11331.9	8764.08	52803.4	16670.2	59557.6	17907.5	22883.8	39723.7	4546.16	3658.91	2958.42	2030.43	11894.8	8522.95	7813	8920.82	6228.38	5630.44	5367.39	6920.27	7064.41	6822.82	244.806	3021.41	3021.41	3021.41	2398.89	1740.91	0	0	3792.68	340.615	1863.41	0.0300037	0.0300037	0	0	0	0	0
2409	9006.21	17753.8	20309.7	41747.1	47868.6	6332.02	4418.34	5926.93	106133	36076.7	32239.1	20192.3	90825.8	11320.3	8755.15	50603.8	16471.7	58848.3	17172	22695.1	40416	4492.02	3655.18	2955.41	2028.36	11882.7	8514.27	7805.04	8911.74	6278.33	5675.59	5410.43	6975.76	7121.06	6877.53	242.286	3045.63	3045.63	3045.63	2418.13	1754.87	0	0	3747.51	337.806	1848.04	0.0313304	0.0313304	0	0	0	0	0
2410	8772.37	17766.3	20018.7	41776.7	47182.8	6239.36	4353.08	5839.4	104612	35449.3	31557.7	19894.1	89484.4	10900.6	8430.49	49878.8	16228.4	57979.2	16820.9	22215.4	39723.7	4425.68	3519.64	2845.82	1953.14	11442.1	8198.54	7515.61	8581.27	5904.95	5338.06	5088.67	6560.92	6697.57	6468.53	238.072	2864.51	2864.51	2864.51	2274.32	1650.51	0	0	3692.17	330.666	1808.98	0.0266368	0.0266368	0	0	0	0	0
2411	8538.53	17778.9	19727.7	41806.3	46496.9	6146.71	4287.83	5751.86	103091	34821.9	30876.3	19595.9	88143	10480.8	8105.83	49153.8	15985.1	57110	16469.9	21735.7	39031.4	4359.34	3384.1	2736.22	1877.93	11001.4	7882.81	7226.18	8250.8	5531.58	5000.54	4766.92	6146.07	6274.08	6059.52	233.859	2683.39	2683.39	2683.39	2130.52	1546.15	0	0	3636.82	323.526	1769.92	0.0219432	0.0219432	0	0	0	0	0
2412	8304.69	17252.8	19436.8	40569.2	45811.1	5783.5	4222.57	5664.33	101571	34194.6	30194.9	19297.7	86801.6	10061	7781.17	48428.8	15741.9	56240.9	16118.8	21256	38339	4292.99	3248.56	2626.63	1802.71	10560.8	7567.08	6936.75	7920.34	5158.21	4663.01	4445.16	5731.22	5850.59	5650.52	229.646	2502.27	2502.27	2502.27	1986.71	1441.79	0	0	3581.47	316.386	1730.86	0.0172496	0.0172496	0	0	0	0	0
2413	10426.3	14134	24758.2	33235.5	58353.4	3326.3	4436.95	5951.9	129379	35331	30485.3	20277.4	91208.5	9200.7	7115.82	61687.8	16541.1	59096.3	20309.6	21460.4	32108	4510.95	2970.78	2402.03	1648.57	9657.76	6920.04	6343.61	7243.09	3985.75	3603.1	3434.77	4428.51	4520.75	4366.15	237.277	1933.5	1933.5	1933.5	1535.13	1114.07	0	0	3763.3	319.429	1747.51	0.0259449	0.0259449	0	0	0	0	0
2414	4252.65	11848.4	14790.9	27861	34861	1089.62	3035.99	4072.6	77292.6	22649.7	17515.9	13874.8	62409.5	2096.63	1621.53	36853	11318.2	40436.7	10183.9	12330.5	24492.4	3086.62	676.972	547.368	375.67	2200.78	1576.92	1445.56	1650.53	627.822	567.55	541.034	697.565	712.094	687.742	152.112	304.559	304.559	304.559	241.809	175.484	0	0	2575.05	183.534	1004.06	0.00653573	0.00653573	0	0	0	0	0
2415	1523.35	10076.3	10998.2	23694	25922	676.379	2330.19	3125.81	57473.4	16000.7	10433.6	10649.2	47900.7	405.951	313.962	27403.2	8687.01	31036.1	5937.69	7344.83	18261.4	2369.05	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	107.458	147.665	147.665	147.665	117.241	85.0834	0	0	1976.41	109.325	598.085	0.00316884	0.00316884	0	0	0	0	0
2416	587.994	7496.19	8379.35	17626.9	19749.6	541.103	1742.9	2338	43788	10354.3	4300.78	7965.26	35828	405.951	313.962	20878.1	6497.57	23213.9	2778.04	3027.58	12030.4	1771.97	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	69.538	147.665	147.665	147.665	117.241	85.0834	0	0	1478.28	45.0641	246.534	0.00316884	0.00316884	0	0	0	0	0
2417	587.994	7752.94	8670.34	18230.7	20435.4	541.103	1808.15	2425.53	45308.6	10981.7	4982.2	8263.48	37169.5	405.951	313.962	21603.1	6740.84	24083	3129.11	3507.27	12722.7	1838.31	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	73.7514	147.665	147.665	147.665	117.241	85.0834	0	0	1533.63	52.2042	285.595	0.00316884	0.00316884	0	0	0	0	0
2418	2148.09	9268.3	12172	21794	28688.6	270.552	2448.7	3284.78	63607.3	17003.4	11383.1	11190.8	50336.8	837.273	647.547	30327.9	9128.81	32614.5	7024.28	8013.25	18261.4	2489.54	270.344	218.588	150.021	878.866	629.731	577.275	659.129	627.822	567.55	541.034	697.565	712.094	687.742	114.192	304.559	304.559	304.559	241.809	175.484	0	0	2076.92	119.274	652.514	0.00653573	0.00653573	0	0	0	0	0
2419	7854.11	11169.2	21557.4	26263.9	50809.3	748.488	3719.15	4989.02	112653	28429.8	22989.6	16997	76453	4583.07	3544.55	53712.6	13865.1	49535.8	16447.8	16183.8	24492.4	3781.18	1479.81	1196.51	821.187	4810.75	3447.03	3159.89	3607.94	2492.26	2253	2147.74	2769.12	2826.8	2730.13	190.93	1209.01	1209.01	1209.01	959.908	696.62	0	0	3154.49	240.888	1317.83	0.0259449	0.0259449	0	0	0	0	0
2420	10236	12453	25290.9	29282.6	59608.8	1888.14	4275.47	5735.29	132163	33513.1	28239.9	19539.4	87889	7519.27	5815.4	63014.9	15939.1	56945.5	20312.4	19879.8	27954	4346.77	2427.87	1963.06	1347.29	7892.8	5655.4	5184.31	5919.41	3120.09	2820.55	2688.78	3466.69	3538.89	3417.87	225.069	1513.56	1513.56	1513.56	1201.72	872.104	0	0	3626.34	295.901	1618.8	0.0324806	0.0324806	0	0	0	0	0
2421	6123.36	13223.3	17118.7	31093.9	40347.7	2571.93	3558.03	4772.88	89457.4	27668.7	22967.3	16260.6	73140.8	5454.9	4218.82	42653.2	13264.4	47389.7	12992.5	16168.1	28709.7	3617.36	1761.31	1424.11	977.4	5725.88	4102.75	3760.99	4294.27	1001.19	905.076	862.791	1112.41	1135.58	1096.75	185.819	485.682	485.682	485.682	385.615	279.846	0	0	3017.82	240.654	1316.55	0.00653573	0.00653573	0	0	0	0	0
2422	8227.92	15534	19737.6	36527.6	46520.1	4623.3	4145.32	5560.69	103143	33315.1	29100.1	18944.6	85213.5	9232.96	7140.77	49178.4	15453.8	55211.9	16152.2	20485.3	34940.7	4214.45	2981.2	2410.46	1654.35	9691.62	6944.3	6365.85	7268.48	4361.53	3942.81	3758.6	4846.03	4946.97	4777.79	223.739	2115.79	2115.79	2115.79	1679.86	1219.1	0	0	3515.95	304.915	1668.11	0.00653573	0.00653573	0	0	0	0	0
2423	9397.11	16817.8	21192.5	39546.3	49949.3	5762.96	4471.59	5998.37	110746	36452	32507.2	20435.7	91920.5	11331.9	8764.08	52803.4	16670.2	59557.6	17907.5	22883.8	38402.4	4546.16	3658.91	2958.42	2030.43	11894.8	8522.95	7813	8920.82	6228.38	5630.44	5367.39	6920.27	7064.41	6822.82	244.806	3021.41	3021.41	3021.41	2398.89	1740.91	0	0	3792.68	340.615	1863.41	0.0300037	0.0300037	0	0	0	0	0
2424	10175.4	18358.3	21764.6	43168.7	51297.7	7130.54	4744.61	6364.61	113736	39213.6	35646.3	21683.4	97532.9	13419.3	10378.5	54228.9	17688	63194	18927.4	25093.5	42556.4	4823.73	4332.9	3503.38	2404.44	14085.9	10092.9	9252.18	10564.1	8145.18	7363.22	7019.22	9050	9238.49	8922.56	263.352	3951.25	3951.25	3951.25	3137.16	2276.68	0	0	4024.25	373.506	2043.35	0.0547985	0.0547985	0	0	0	0	0
2425	11578.4	19898.9	23510.5	46791.2	55412.7	8498.12	5136.14	6889.82	122859	42977.8	39734.8	23472.7	105581	15938	12326.4	58579.1	19147.6	68408.8	21033.8	27971.7	46710.4	5221.79	5146.15	4160.94	2855.74	16729.7	11987.3	10988.8	12546.9	10385.4	9388.38	8949.76	11539.1	11779.4	11376.6	288.633	5037.99	5037.99	5037.99	3999.99	2902.85	0	0	4356.33	416.346	2277.72	0.0829601	0.0829601	0	0	0	0	0
2426	12981.5	21439.4	25256.4	50413.7	59527.7	9865.7	5527.66	7415.03	131983	46742.1	43823.3	25262.1	113630	18456.7	14274.4	62929.2	20607.3	73623.5	23140.2	30849.9	50864.4	5619.85	5959.41	4818.5	3307.04	19373.5	13881.7	12725.3	14529.7	12625.6	11413.5	10880.3	14028.2	14320.3	13830.6	313.913	6124.73	6124.73	6124.73	4862.82	3529.02	0	0	4688.42	459.187	2512.08	0.111122	0.111122	0	0	0	0	0
2427	13916.8	22466.4	26420.4	52828.6	62271	10777.4	5788.68	7765.17	138065	49251.6	46549	26455	118995	20135.8	15573	65829.2	21580.3	77100.1	24544.5	32768.7	53633.7	5885.22	6501.58	5256.87	3607.9	21136.1	15144.6	13883	15851.6	14119.1	12763.6	12167.3	15687.6	16014.3	15466.6	330.766	6849.22	6849.22	6849.22	5438.05	3946.47	0	0	4909.8	487.747	2668.33	0.129896	0.129896	0	0	0	0	0
2428	14618.4	23236.6	27293.3	54639.9	64328.5	11461.2	5984.44	8027.77	142627	51133.7	48593.3	27349.6	123020	21395.2	16547	68004.3	22310.2	79707.5	25597.7	34207.7	55710.7	6084.25	6908.2	5585.65	3833.55	22458	16091.8	14751.3	16843	15239.2	13776.2	13132.6	16932.1	17284.8	16693.7	343.406	7392.59	7392.59	7392.59	5869.46	4259.56	0	0	5075.85	509.167	2785.51	0.143977	0.143977	0	0	0	0	0
2429	15787.6	24520.4	28748.3	57658.6	67757.7	12600.9	6310.72	8465.45	150230	54270.6	52000.4	28840.7	129727	23494.1	18170.3	71629.4	23526.5	84053.1	27353.1	36606.2	59172.4	6415.96	7585.92	6133.62	4209.63	24661.2	17670.4	16198.5	18495.3	17106.1	15463.8	14741.4	19006.3	19402.2	18738.7	364.473	8298.21	8298.21	8298.21	6588.49	4781.36	0	0	5352.58	544.867	2980.82	0.167445	0.167445	0	0	0	0	0
2430	17347.7	25547.4	31086	60073.6	73267.5	13512.6	6690.24	8974.56	162446	57782.7	55675.6	30575.2	137528	25604.5	19802.6	77454.1	24941.4	89108.1	29844	39193.4	61941.7	6801.82	8267.36	6684.6	4587.78	26876.5	19257.7	17653.6	20156.7	18923	17106.3	16307.1	21025.1	21463	20729	388.06	9179.59	9179.59	9179.59	7288.28	5289.21	0	0	5674.49	583.376	3191.49	0.189586	0.189586	0	0	0	0	0
2431	22352.1	27088	39598.4	63696	93330.8	14880.2	7764.93	10416.2	206930	67327.1	65237.9	35486.7	159620	30609.7	23673.5	98663.8	28947.9	103422	38214.3	45924.8	66095.7	7894.43	9883.45	7991.3	5484.59	32130.3	23022.2	21104.5	24096.9	23027.6	20816.9	19844.4	25585.7	26118.6	25225.4	452.159	11170.8	11170.8	11170.8	8869.21	6436.52	0	0	6586.01	683.571	3739.63	0.237157	0.237157	0	0	0	0	0
2432	20153.7	29038.3	34577.8	68282.3	81497.5	16453.6	7473.3	10025	180693	65311.2	63852.7	34153.9	153625	30641.9	23698.5	86154.3	27860.6	99537.7	34056.8	44949.8	71571	7597.93	9893.87	7999.72	5490.37	32164.2	23046.5	21126.7	24122.3	23403.4	21156.6	20168.2	26003.2	26544.8	25637	438.62	11353.1	11353.1	11353.1	9013.95	6541.55	0	0	6338.65	669.057	3660.23	0.245909	0.245909	0	0	0	0	0
2433	19295.1	29050.9	33113	68311.9	78045.1	16361	7289.54	9778.47	173039	63681.2	62221.8	33314	149848	29790.8	23040.2	82504.7	27175.6	97090.1	32619.2	43801.6	70878.7	7411.1	9619.06	7777.52	5337.87	31270.8	22406.3	20539.9	23452.3	22706.6	20526.7	19567.7	25229	25754.5	24873.8	427.673	11015.1	11015.1	11015.1	8745.57	6346.79	0	0	6182.79	651.968	3566.74	0.237849	0.237849	0	0	0	0	0
2434	16956.7	26752.7	30203.2	62907.7	71186.8	14216.9	6636.99	8903.12	157833	57407.4	55407.5	30331.8	136434	25593	19793.6	75254.5	24742.9	88398.8	29108.5	39004.7	63955.4	6747.68	8263.63	6681.59	4585.71	26864.4	19249	17645.6	20147.6	18972.9	17151.5	16350.2	21080.6	21519.6	20783.7	385.54	9203.82	9203.82	9203.82	7307.52	5303.17	0	0	5629.32	580.567	3176.13	0.190913	0.190913	0	0	0	0	0
2435	13449.2	23170.7	25838.4	54484.9	60899.4	10933.2	5658.17	7590.1	135024	47996.8	45186.2	25858.5	116313	19296.2	14923.7	64379.2	21093.8	75361.8	23842.4	31809.3	53570.4	5752.53	6230.49	5037.68	3457.47	20254.8	14513.1	13304.2	15190.6	13372.4	12088.6	11523.8	14857.9	15167.3	14648.6	322.339	6486.97	6486.97	6486.97	5150.43	3737.75	0	0	4799.11	473.467	2590.21	0.120509	0.120509	0	0	0	0	0
2436	9473.89	18536.6	20891.7	43587.9	49240.2	6923.15	4548.85	6102	109174	37331.4	33602	20788.8	93508.6	12159.9	9404.48	52053.9	16958.2	60586.6	17874.1	23654.5	41800.7	4624.71	3926.27	3174.6	2178.79	12764	9145.72	8383.9	9572.67	7025.07	6350.64	6053.95	7805.46	7968.03	7695.54	250.712	3407.88	3407.88	3407.88	2705.74	1963.6	0	0	3858.21	352.086	1926.17	0.0407176	0.0407176	0	0	0	0	0
2437	10660.2	14390.8	25049.2	33839.3	59039.3	3554.23	4502.21	6039.44	130900	35958.3	31166.7	20575.6	92549.9	9620.48	7440.48	62412.8	16784.3	59965.4	20660.7	21940.1	32800.4	4577.29	3106.32	2511.63	1723.78	10098.4	7235.77	6633.04	7573.56	4359.12	3940.63	3756.53	4843.36	4944.23	4775.15	241.491	2114.62	2114.62	2114.62	1678.94	1218.43	0	0	3818.65	326.569	1786.57	0.0259449	0.0259449	0	0	0	0	0
2438	4252.65	11848.4	14790.9	27861	34861	1089.62	3035.99	4072.6	77292.6	22649.7	17515.9	13874.8	62409.5	2096.63	1621.53	36853	11318.2	40436.7	10183.9	12330.5	24492.4	3086.62	676.972	547.368	375.67	2200.78	1576.92	1445.56	1650.53	627.822	567.55	541.034	697.565	712.094	687.742	152.112	304.559	304.559	304.559	241.809	175.484	0	0	2575.05	183.534	1004.06	0.00653573	0.00653573	0	0	0	0	0
2439	1055.67	9562.8	10416.2	22486.5	24550.4	676.379	2199.68	2950.74	54432.2	14745.9	9070.74	10052.8	45217.9	405.951	313.962	25953.2	8200.47	29297.8	5235.54	6385.44	16876.7	2236.37	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	99.0315	147.665	147.665	147.665	117.241	85.0834	0	0	1865.71	95.0444	519.962	0.00316884	0.00316884	0	0	0	0	0
2440	587.994	7752.94	8670.34	18230.7	20435.4	541.103	1808.15	2425.53	45308.6	10981.7	4982.2	8263.48	37169.5	405.951	313.962	21603.1	6740.84	24083	3129.11	3507.27	12722.7	1838.31	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	73.7514	147.665	147.665	147.665	117.241	85.0834	0	0	1533.63	52.2042	285.595	0.00316884	0.00316884	0	0	0	0	0
2441	587.994	6725.93	7506.4	15815.7	17692.1	541.103	1547.14	2075.39	39226.2	8472.19	2256.51	7070.6	31803.8	405.951	313.962	18703	5767.76	20606.5	1724.82	1588.49	9953.36	1572.94	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	56.8979	147.665	147.665	147.665	117.241	85.0834	0	0	1312.24	23.644	129.35	0.00316884	0.00316884	0	0	0	0	0
2442	1212.74	5930.5	8389.2	13945.3	19772.8	270.552	1600.39	2146.83	43839.5	8847.49	2524.6	7313.97	32898.5	837.273	647.547	20902.6	5966.29	21315.8	2460.34	1777.22	9261.03	1627.08	270.344	218.588	150.021	878.866	629.731	577.275	659.129	627.822	567.55	541.034	697.565	712.094	687.742	59.4184	304.559	304.559	304.559	241.809	175.484	0	0	1357.41	26.4531	144.718	0.00653573	0.00653573	0	0	0	0	0
2443	4814.2	6290.9	16028.7	14792.8	37778.5	64.6971	2479.32	3325.85	83761.2	16509.7	10042.6	11330.8	50966.2	3323.72	2570.57	39937.2	9242.95	33022.3	9777.43	7069.56	11338	2520.66	1073.18	867.726	595.539	3488.83	2499.84	2291.61	2616.54	2492.26	2253	2147.74	2769.12	2826.8	2730.13	110.877	1209.01	1209.01	1209.01	959.908	696.62	0	0	2102.89	105.227	575.67	0.0259449	0.0259449	0	0	0	0	0
2444	6728.45	8601.69	20926.1	20226.5	49321.4	64.6971	3296.65	4422.26	109354	24102.4	18018.6	15066.1	67767.8	4160.99	3218.11	52139.6	12290	43908.5	15046.4	12684.3	17569	3351.63	1343.53	1086.31	745.56	4367.7	3129.57	2868.88	3275.67	3120.09	2820.55	2688.78	3466.69	3538.89	3417.87	161.868	1513.56	1513.56	1513.56	1201.72	872.104	0	0	2796.13	188.801	1032.88	0.0324806	0.0324806	0	0	0	0	0
2445	5188.01	12196.2	15954.8	28678.9	37604.4	1660.21	3297.01	4422.74	83375	25159.2	20241.6	15067.7	67775.2	3775.76	2920.18	39753.1	12291.3	43913.2	11588.2	14249.3	25940.4	3351.99	1219.14	985.741	676.535	3963.33	2839.83	2603.28	2972.4	627.822	567.55	541.034	697.565	712.094	687.742	168.966	304.559	304.559	304.559	241.809	175.484	0	0	2796.43	212.094	1160.31	0.00653573	0.00653573	0	0	0	0	0
2446	7760.24	15020.5	19155.6	35320.1	45148.5	4167.44	4014.81	5385.62	100102	32060.4	27737.3	18348.1	82530.7	8393.39	6491.45	47728.3	14967.3	53473.7	15450	19525.9	33556.1	4081.76	2710.11	2191.27	1503.91	8810.35	6312.85	5786.99	6607.55	3614.79	3267.76	3115.09	4016.34	4099.99	3959.78	215.313	1753.54	1753.54	1753.54	1392.25	1010.38	0	0	3405.25	290.635	1589.98	0.00653573	0.00653573	0	0	0	0	0
2447	9864.79	17331.3	21774.5	40753.8	51321	6218.82	4602.1	6173.44	113787	37706.7	33870.1	21032.1	94603.3	12171.4	9413.4	54253.5	17156.7	61295.9	18609.7	23843.2	39787.1	4678.85	3929.99	3177.61	2180.86	12776.1	9154.4	8391.85	9581.76	6975.12	6305.49	6010.9	7749.96	7911.38	7640.83	253.233	3383.65	3383.65	3383.65	2686.5	1949.64	0	0	3903.38	354.895	1941.53	0.0393909	0.0393909	0	0	0	0	0
2448	10876.9	19128.6	22637.6	44980	53355.2	7814.33	4940.37	6627.21	118297	41095.7	37690.5	22578.1	101557	14678.6	11352.4	56404	18417.8	65801.4	19980.6	26532.6	44633.4	5022.76	4739.52	3832.16	2630.09	15407.8	11040.1	10120.5	11555.5	9265.29	8375.8	7984.49	10294.5	10509	10149.6	275.992	4494.62	4494.62	4494.62	3568.57	2589.77	0	0	4190.29	394.926	2160.53	0.0688793	0.0688793	0	0	0	0	0
2449	12747.6	21182.6	24965.5	49809.9	58841.9	9637.77	5462.41	7327.49	130462	46114.7	43141.9	24963.8	112288	18036.9	13949.7	62204.1	20364	72754.4	22789.2	30370.2	50172.1	5553.51	5823.86	4708.9	3231.82	18932.9	13565.9	12435.9	14199.2	12252.3	11076	10558.5	13613.3	13896.9	13421.6	309.699	5943.6	5943.6	5943.6	4719.02	3424.66	0	0	4633.07	452.046	2473.02	0.106428	0.106428	0	0	0	0	0
2450	14384.5	22979.9	27002.4	54036.1	63642.7	11233.3	5919.19	7940.24	141106	50506.3	47911.9	27051.4	121678	20975.4	16222.4	67279.3	22066.9	78838.3	25246.7	33728	55018.4	6017.91	6772.66	5476.06	3758.33	22017.4	15776	14461.9	16512.5	14865.8	13438.7	12810.8	16517.2	16861.3	16284.6	339.193	7211.47	7211.47	7211.47	5725.66	4155.19	0	0	5020.5	502.027	2746.45	0.139283	0.139283	0	0	0	0	0
2451	16489.1	25290.7	29621.2	59469.8	69815.1	13284.7	6506.48	8728.05	154792	56152.7	54044.7	29735.4	133751	24753.4	19144.3	73804.5	24256.3	86660.5	28406.3	38045.3	61249.4	6614.99	7992.55	6462.4	4435.28	25983.1	18617.6	17066.8	19486.7	18226.2	16476.4	15706.7	20250.9	20672.7	19965.7	377.113	8841.58	8841.58	8841.58	7019.91	5094.45	0	0	5518.62	566.287	3098	0.181526	0.181526	0	0	0	0	0
2452	18125.9	27088	31658.1	63696	74616	14880.2	6963.26	9340.8	165436	60544.3	58814.6	31822.9	143141	27691.9	21416.9	78879.6	25959.2	92744.5	30863.8	41403.2	66095.7	7079.39	8941.34	7229.55	4961.79	29067.6	20827.7	19092.8	21800	20839.8	18839.1	17959	23154.8	23637.1	22828.7	406.606	10109.4	10109.4	10109.4	8026.54	5824.98	0	0	5906.05	616.267	3371.43	0.214381	0.214381	0	0	0	0	0
2453	19996.7	29142	33986	68526	80102.6	16703.6	7485.3	10041.1	177601	65563.3	64266	34208.7	153872	31050.2	24014.2	84679.7	27905.4	99697.5	33672.4	45240.7	71634.4	7610.13	10025.7	8106.3	5563.52	32592.7	23353.5	21408.2	24443.7	23826.7	21539.3	20533	26473.6	27025	26100.8	440.313	11558.4	11558.4	11558.4	9176.99	6659.88	0	0	6348.83	673.388	3683.92	0.25193	0.25193	0	0	0	0	0
2454	22258.3	30939.3	37196.7	72752.2	87669.9	18299.1	8060.59	10812.8	194379	70957.6	69985.5	36837.8	165698	34420	26620.4	92679.5	30050.1	107360	37216.5	49267	76480.7	8195.02	11113.7	8986.06	6167.32	36129.9	25888	23731.6	27096.5	26763.8	24194.4	23064	29736.9	30356.2	29318.1	476.541	12983.2	12983.2	12983.2	10308.2	7480.81	0	0	6836.78	733.317	4011.78	0.288152	0.288152	0	0	0	0	0
2455	27262.8	32479.8	45709.1	76374.7	107733	19666.7	9135.28	12254.4	238862	80502	79547.7	41749.3	187790	39425.2	30491.4	113889	34056.5	121674	45586.8	55998.4	80634.7	9287.63	12729.8	10292.8	7064.13	41383.7	29652.5	27182.5	31036.8	30868.4	27905	26601.3	34297.5	35011.8	33814.5	540.639	14974.4	14974.4	14974.4	11889.1	8628.12	0	0	7748.3	833.511	4559.91	0.335723	0.335723	0	0	0	0	0
2456	24362.8	33659.9	39815.5	79149.7	93842.4	20556.4	8647.88	11600.6	208064	76604	76118.3	39521.8	177771	38198.1	29542.4	99204.7	32239.5	115182	40376.1	53584.3	84033	8792.1	12333.6	9972.4	6844.27	40095.6	28729.6	26336.4	30070.8	30124.1	27232.1	25959.8	33470.5	34167.6	32999.1	514.461	14613.3	14613.3	14613.3	11602.4	8420.07	0	0	7334.9	797.578	4363.33	0.330394	0.330394	0	0	0	0	0
2457	23738.1	33929.2	38641.7	79783	91075.9	20691.6	8529.37	11441.6	201930	75601.3	75168.8	38980.2	175335	37766.7	29208.8	96280	31797.7	113604	39289.5	52915.8	84033	8671.62	12194.4	9859.79	6766.98	39642.9	28405.2	26039.1	29731.2	29800.7	26939.7	25681.1	33111.1	33800.8	32644.8	507.727	14456.4	14456.4	14456.4	11477.9	8329.67	0	0	7234.38	787.628	4308.9	0.327027	0.327027	0	0	0	0	0
2458	20230.5	30347.3	34277	71360.2	80788.4	17408	7550.55	10128.6	179121	66190.7	64947.5	34506.9	155213	31470	24338.9	85404.8	28148.6	100567	34023.5	45720.4	73648	7676.47	10161.2	8215.89	5638.74	33033.3	23669.2	21697.6	24774.2	24200.1	21876.8	20854.8	26888.4	27448.5	26509.8	444.527	11739.5	11739.5	11739.5	9320.79	6764.24	0	0	6404.18	680.528	3722.98	0.256623	0.256623	0	0	0	0	0
2459	15553.7	25481.5	28457.3	59918.6	67071.8	12984.6	6245.46	8377.91	148709	53643.2	51319	28542.5	128385	23074.3	17845.7	70904.4	23283.2	83184	27002	36126.5	59801.4	6349.62	7450.37	6024.03	4134.41	24220.6	17354.7	15909	18164.8	16732.7	15126.3	14419.6	18591.5	18978.7	18329.7	360.26	8117.08	8117.08	8117.08	6444.68	4677	0	0	5297.23	537.727	2941.76	0.162751	0.162751	0	0	0	0	0
2460	12747.6	22131.2	24965.5	52040.4	58841.9	10114.2	5462.41	7327.49	130462	46114.7	43141.9	24963.8	112288	18036.9	13949.7	62204.1	20364	72754.4	22789.2	30370.2	51493.4	5553.51	5823.86	4708.9	3231.82	18932.9	13565.9	12435.9	14199.2	12252.3	11076	10558.5	13613.3	13896.9	13421.6	309.699	5943.6	5943.6	5943.6	4719.02	3424.66	0	0	4633.07	452.046	2473.02	0.106428	0.106428	0	0	0	0	0
2461	15570.8	19782.6	31159.9	46517.9	73441.7	8340.77	5872.55	7877.68	162832	49133.2	45476.6	26838.3	120720	18436	14258.4	77638.2	21893	78217.2	28033.2	32013.7	47339.4	5970.49	5952.72	4813.09	3303.32	19351.8	13866.1	12711	14513.4	12199.9	11028.7	10513.4	13555.1	13837.5	13364.3	329.971	5918.21	5918.21	5918.21	4698.85	3410.03	0	0	4980.94	476.509	2606.85	0.101042	0.101042	0	0	0	0	0
2462	10566.3	18780.8	22647.4	44162.1	53378.4	7243.74	4797.86	6436.04	118349	39588.9	35914.3	21926.8	98627.6	13430.8	10387.4	56428.5	17886.5	63903.2	19662.9	25282.3	43185.4	4877.88	4336.62	3506.39	2406.51	14098	10101.6	9260.14	10573.2	8095.23	7318.07	6976.17	8994.5	9181.84	8867.84	265.873	3927.02	3927.02	3927.02	3117.92	2262.72	0	0	4069.42	376.315	2058.72	0.0534717	0.0534717	0	0	0	0	0
2463	8304.69	17522.2	19436.8	41202.5	45811.1	5918.78	4222.57	5664.33	101571	34194.6	30194.9	19297.7	86801.6	10061	7781.17	48428.8	15741.9	56240.9	16118.8	21256	38339	4292.99	3248.56	2626.63	1802.71	10560.8	7567.08	6936.75	7920.34	5158.21	4663.01	4445.16	5731.22	5850.59	5650.52	229.646	2502.27	2502.27	2502.27	1986.71	1441.79	0	0	3581.47	316.386	1730.86	0.0172496	0.0172496	0	0	0	0	0
