Timestep	2016	2017	2018	2019
4645	294.05	296.45	297.95	297.95
4646	293.95	297.55	298.45	298.65
4647	294.55	298.45	299.95	298.35
4648	294.25	298.75	300.65	298.75
4649	293.25	299.45	301.45	298.95
4650	292.65	299.75	302.45	299.25
4651	293.05	299.45	302.25	299.15
4652	292.45	299.15	302.15	298.15
4653	291.25	298.65	302.25	297.85
4654	290.45	298.55	301.55	296.35
4655	289.65	298.15	300.85	295.75
4656	289.15	297.45	299.65	294.75
4657	288.95	296.85	298.85	294.25
4658	289.05	296.15	297.85	293.35
4659	288.85	295.25	296.85	292.65
4660	288.75	294.75	295.95	292.05
4661	288.65	294.35	295.05	291.75
4662	288.35	294.65	294.25	291.25
4663	288.05	294.25	293.35	290.25
4664	288.25	293.95	293.25	289.95
4665	288.35	294.55	294.45	290.95
4666	288.55	296.35	296.25	292.75
4667	289.35	297.55	298.15	294.95
4668	290.85	297.85	299.05	295.55
4669	291.65	299.45	299.75	297.25
4670	293.05	300.35	300.75	298.15
4671	292.25	301.25	302.15	298.15
4672	291.35	301.25	302.65	298.65
4673	291.45	301.85	303.35	299.05
4674	291.25	301.25	303.75	299.25
4675	290.75	299.95	304.25	298.85
4676	290.95	299.75	303.65	295.75
4677	291.05	298.25	304.05	294.15
4678	290.55	296.75	303.45	293.65
4679	290.05	295.45	300.15	293.65
4680	289.55	294.85	297.75	292.75
4681	289.45	294.65	297.45	291.55
4682	289.35	294.35	297.35	291.85
4683	288.65	293.85	296.65	290.65
4684	287.25	292.85	296.35	290.65
4685	286.55	292.35	295.55	290.65
4686	286.25	291.55	294.75	290.15
4687	285.65	290.85	294.25	290.25
4688	285.65	290.55	294.15	290.55
4689	286.45	291.05	294.95	290.25
4690	289.45	293.15	296.25	290.65
4691	292.15	294.85	297.15	291.65
4692	292.95	296.05	297.95	292.15
4693	292.85	297.55	297.85	293.25
4694	292.45	297.65	299.65	294.05
4695	292.75	297.55	300.85	295.15
4696	293.45	298.25	301.55	295.65
4697	293.35	298.55	302.85	296.15
4698	293.35	298.85	301.35	296.75
4699	293.95	298.45	300.65	296.85
4700	293.95	297.85	297.55	297.35
4701	293.15	296.95	294.95	297.15
4702	292.35	296.15	294.65	296.45
4703	291.25	295.05	294.65	295.25
4704	290.45	294.25	294.05	294.35
4705	289.55	293.25	293.45	293.55
4706	288.95	292.75	293.05	292.95
4707	288.25	292.25	292.45	292.15
4708	287.75	291.65	292.15	291.55
4709	287.25	291.15	291.65	290.85
4710	286.65	290.55	291.15	290.25
4711	286.15	290.35	290.75	289.75
4712	286.35	290.45	290.65	289.55
4713	287.25	292.05	291.55	290.55
4714	288.75	293.35	293.45	292.65
4715	290.95	294.35	294.55	294.75
4716	292.75	294.35	294.95	294.95
4717	294.35	295.05	295.75	296.45
4718	295.05	296.05	297.85	297.15
4719	294.95	298.15	299.25	297.75
4720	296.25	298.25	299.65	298.95
4721	296.25	298.85	300.55	299.75
4722	297.05	299.85	301.95	300.65
4723	297.35	299.75	303.05	300.85
4724	296.95	300.05	302.55	300.65
4725	296.45	299.85	302.15	300.65
4726	295.35	299.65	301.45	299.95
4727	293.95	298.35	299.85	298.55
4728	292.85	297.15	298.35	297.55
4729	292.25	296.35	297.05	296.25
4730	291.35	295.35	295.95	295.25
4731	290.45	294.35	295.05	294.05
4732	289.85	293.65	294.45	292.75
4733	289.25	292.95	293.75	291.85
4734	288.65	292.25	293.75	291.25
4735	288.15	291.55	293.65	290.45
4736	288.15	291.05	293.75	289.95
4737	288.85	291.85	294.65	291.05
4738	290.85	293.95	296.45	293.25
4739	293.95	296.05	298.55	295.55
4740	293.85	296.95	300.15	297.05
4741	295.35	298.05	302.55	298.65
4742	296.85	299.25	303.05	299.65
4743	297.55	300.35	303.05	299.95
4744	298.75	300.85	300.75	301.55
4745	299.15	301.75	301.35	302.45
4746	300.05	302.55	303.05	302.95
4747	300.45	302.55	302.65	303.15
4748	300.65	302.45	301.95	302.85
4749	300.65	302.65	301.15	301.75
4750	300.45	301.55	300.75	300.65
4751	299.05	300.25	299.05	299.65
4752	297.45	299.25	297.65	297.75
4753	296.15	298.15	296.65	295.95
4754	295.15	297.25	295.85	294.75
4755	293.95	296.15	295.05	293.65
4756	292.85	295.35	294.25	292.85
4757	291.85	294.45	293.65	292.35
4758	291.05	293.85	293.05	292.15
4759	290.45	293.45	292.35	291.75
4760	290.15	293.35	292.05	291.35
4761	290.85	294.05	292.85	292.35
4762	293.25	295.55	294.85	294.05
4763	295.75	297.25	297.05	296.55
4764	296.65	298.55	297.55	298.45
4765	298.15	298.95	298.95	300.25
4766	299.35	300.45	300.25	301.05
4767	300.25	302.15	301.05	301.05
4768	301.25	303.05	301.55	301.05
4769	301.85	304.35	302.35	301.75
4770	303.05	306.45	302.65	302.25
4771	303.45	306.95	303.05	301.45
4772	303.45	306.55	302.95	301.45
4773	303.55	305.95	302.75	302.15
4774	302.55	304.25	302.15	300.45
4775	301.05	303.05	300.75	299.35
4776	299.75	302.15	299.45	298.45
4777	298.45	300.75	298.35	297.45
4778	297.45	299.55	297.35	296.55
4779	296.45	298.45	296.45	295.75
4780	295.55	297.75	295.95	294.85
4781	294.55	296.75	295.85	294.15
4782	293.45	296.25	295.45	293.65
4783	292.75	295.85	294.95	293.05
4784	292.15	295.95	294.75	292.95
4785	292.75	296.55	295.55	294.05
4786	295.05	297.15	296.85	295.75
4787	297.25	300.35	297.85	298.35
4788	298.45	300.95	299.95	301.05
4789	298.95	301.45	302.25	303.05
4790	299.85	303.55	300.85	302.05
4791	301.35	305.35	301.15	303.05
4792	302.55	306.75	301.95	302.95
4793	303.25	306.75	302.65	303.45
4794	303.85	306.15	303.15	302.85
4795	304.15	305.85	303.55	303.05
4796	304.35	305.95	303.35	303.15
4797	304.25	304.95	302.65	303.25
4798	303.55	303.55	302.05	302.45
4799	301.85	302.05	301.15	300.95
4800	299.95	301.25	300.15	299.55
4801	298.35	300.55	299.05	298.15
4802	297.15	299.65	298.35	297.35
4803	296.15	298.55	297.55	297.05
4804	295.35	298.65	296.65	295.85
4805	294.65	297.65	295.55	294.75
4806	293.85	296.65	294.75	293.95
4807	293.05	296.25	294.15	293.85
4808	292.75	295.35	294.15	293.25
4809	293.15	293.35	295.25	294.15
4810	295.65	293.05	296.85	295.75
4811	297.75	294.75	299.35	297.45
4812	299.35	296.35	301.15	298.95
4813	300.95	298.55	301.85	301.05
4814	302.85	300.25	302.55	303.45
4815	304.85	301.75	299.85	306.45
4816	305.25	303.75	298.55	306.65
4817	305.85	302.55	298.35	305.65
4818	306.75	302.15	298.85	306.05
4819	306.55	301.95	300.25	306.15
4820	306.35	301.35	299.25	305.75
4821	305.75	300.65	297.25	304.25
4822	304.45	299.45	295.55	302.95
4823	303.05	298.75	294.55	301.75
4824	302.55	298.15	294.05	300.95
4825	301.65	297.35	293.95	300.35
4826	301.05	296.85	294.05	300.05
4827	301.25	296.85	293.85	299.95
4828	300.75	296.35	293.95	299.35
4829	299.45	296.25	293.95	298.05
4830	298.25	295.85	293.65	297.15
4831	297.35	295.15	293.45	296.75
4832	297.05	294.75	293.65	296.75
4833	297.45	295.25	294.05	296.85
4834	298.35	296.35	294.45	297.75
4835	298.55	297.75	295.15	299.25
4836	299.05	297.65	294.65	300.55
4837	300.45	298.35	294.85	301.55
4838	300.35	299.45	295.85	302.45
4839	301.65	300.85	296.65	303.85
4840	302.15	301.45	296.85	304.25
4841	302.05	300.65	299.05	305.25
4842	301.05	297.65	296.75	305.45
4843	301.05	296.75	297.55	304.95
4844	299.65	297.35	297.95	304.45
4845	298.45	296.25	296.75	304.15
4846	298.35	296.15	296.55	303.45
4847	298.05	295.45	296.05	302.05
4848	297.05	294.35	295.25	300.75
4849	297.35	293.75	294.65	299.65
4850	297.35	293.25	293.85	298.65
4851	296.75	293.65	293.15	297.65
4852	296.35	293.15	292.55	296.85
4853	296.35	292.45	291.95	296.15
4854	295.95	292.15	291.35	295.55
4855	295.55	292.25	291.05	294.95
4856	295.25	292.05	291.05	294.75
4857	295.75	293.25	291.85	295.65
4858	296.45	294.65	293.95	297.25
4859	296.85	295.25	297.05	298.85
4860	296.45	295.75	298.95	298.95
4861	295.05	297.15	299.65	300.55
4862	293.65	298.45	299.75	301.75
4863	294.55	299.35	300.45	302.65
4864	295.55	300.25	300.95	303.55
4865	295.75	301.05	300.75	304.45
4866	296.55	301.55	300.95	304.35
4867	296.35	300.05	301.45	305.05
4868	296.65	299.95	301.25	305.15
4869	296.95	299.95	300.65	304.25
4870	296.55	298.95	300.35	303.65
4871	294.45	296.85	299.15	302.65
4872	294.05	295.95	298.25	301.75
4873	293.85	295.85	297.55	300.85
4874	293.65	295.45	296.55	299.85
4875	293.05	294.05	296.05	298.85
4876	292.75	294.05	295.55	297.95
4877	292.75	293.95	294.95	297.25
4878	292.95	293.85	294.15	296.55
4879	292.95	293.95	293.55	295.75
4880	293.15	293.75	293.15	295.15
4881	293.45	293.35	293.95	295.95
4882	294.45	293.95	296.05	297.35
4883	295.65	294.25	298.35	298.75
4884	296.75	294.65	298.35	299.95
4885	298.55	296.05	299.35	301.25
4886	297.65	297.75	301.65	302.25
4887	298.85	298.35	302.85	303.35
4888	299.75	299.35	302.95	305.35
4889	299.85	299.85	302.25	306.35
4890	300.55	300.05	302.45	306.05
4891	301.05	299.75	303.05	306.25
4892	298.35	299.05	302.95	306.65
4893	296.75	297.65	302.55	306.85
4894	296.55	297.55	301.65	306.35
4895	297.05	297.05	300.05	304.55
4896	296.45	296.45	298.95	302.75
4897	295.85	295.85	298.15	301.55
4898	295.85	295.15	297.55	300.55
4899	295.75	294.45	296.75	299.65
4900	295.55	294.35	296.05	299.05
4901	295.35	293.55	295.35	298.05
4902	294.85	292.85	294.65	297.45
4903	294.35	292.55	293.95	296.35
4904	293.95	292.65	293.55	296.25
4905	294.75	292.25	294.35	296.85
4906	295.55	292.05	295.95	298.75
4907	296.55	291.85	297.25	300.85
4908	296.25	291.95	298.25	302.65
4909	296.85	292.65	299.65	304.45
4910	297.85	293.75	300.55	306.35
4911	298.95	293.45	301.85	307.55
4912	299.95	294.45	303.35	308.45
4913	300.15	294.85	304.25	309.45
4914	300.65	294.45	305.45	309.65
4915	300.55	294.45	305.75	309.45
4916	299.95	294.65	305.45	309.05
4917	298.85	293.65	304.75	308.35
4918	298.45	293.45	302.35	307.45
4919	297.55	292.25	301.65	305.95
4920	297.05	292.15	301.15	304.25
4921	296.35	291.55	300.35	302.45
4922	295.95	291.25	299.35	301.05
4923	295.65	290.85	298.85	299.85
4924	295.15	290.95	298.15	298.75
4925	294.25	290.55	297.75	297.95
4926	293.55	290.25	297.15	296.85
4927	293.15	289.95	297.25	295.95
4928	293.15	290.25	296.55	295.55
4929	293.95	290.45	296.65	297.15
4930	295.95	290.45	297.75	298.75
4931	297.55	290.95	299.05	300.95
4932	297.55	293.25	299.25	302.05
4933	299.05	293.65	300.85	303.65
4934	300.35	293.95	301.85	304.55
4935	300.55	293.95	303.05	305.95
4936	301.05	292.75	304.25	307.35
4937	301.65	293.15	304.65	308.15
4938	301.75	293.65	304.65	308.25
4939	301.35	294.75	304.25	308.25
4940	300.95	293.95	304.15	308.75
4941	300.45	293.65	303.75	308.45
4942	299.65	292.45	302.65	306.85
4943	299.05	291.05	301.45	305.35
4944	298.45	290.45	299.65	303.75
4945	297.75	290.55	298.55	302.45
4946	297.25	290.45	297.65	301.25
4947	296.35	290.25	296.75	300.15
4948	295.95	289.85	296.05	299.75
4949	295.65	289.45	295.35	299.55
4950	294.95	289.45	294.85	298.45
4951	294.15	289.65	294.25	298.75
4952	293.65	289.85	293.95	297.95
4953	294.25	290.15	294.45	298.75
4954	295.95	290.95	296.55	299.25
4955	298.55	292.55	299.15	301.35
4956	298.25	294.95	299.75	302.35
4957	299.85	295.35	301.15	303.85
4958	299.85	294.95	302.95	304.85
4959	300.75	296.35	304.25	306.35
4960	301.25	295.85	306.15	307.55
4961	301.65	297.05	307.05	308.05
4962	302.05	297.75	307.85	308.85
4963	302.35	297.65	307.65	308.05
4964	301.65	297.15	307.35	307.85
4965	301.35	296.35	306.55	303.35
4966	300.15	295.75	304.75	297.85
4967	299.15	294.95	302.95	296.75
4968	298.65	293.85	301.55	297.25
4969	298.05	292.95	300.15	296.35
4970	297.75	292.65	298.95	296.45
4971	297.25	292.75	298.05	296.35
4972	296.85	293.15	296.95	295.75
4973	296.65	293.25	296.15	295.45
4974	295.85	292.95	295.05	294.75
4975	295.05	292.95	294.55	294.65
4976	294.95	292.75	293.95	294.65
4977	295.55	292.65	294.75	295.55
4978	296.15	293.25	296.75	297.25
4979	297.25	293.85	299.85	296.85
4980	299.05	294.55	300.65	297.65
4981	299.45	295.45	301.55	299.15
4982	300.05	296.45	302.45	299.75
4983	300.95	298.15	303.55	299.85
4984	301.65	299.25	304.35	300.25
4985	301.55	300.15	304.75	298.25
4986	301.85	299.85	305.35	297.95
4987	300.85	299.95	305.95	298.25
4988	299.55	299.05	305.85	298.75
4989	299.25	298.75	305.65	297.75
4990	298.65	298.45	304.75	297.15
4991	297.75	298.05	303.25	296.85
4992	297.05	297.55	301.65	296.55
4993	296.25	295.45	300.15	296.25
4994	295.55	295.35	298.95	295.75
4995	294.35	295.55	298.15	293.25
4996	293.75	295.45	297.65	293.15
4997	293.35	295.65	297.15	293.05
4998	292.65	295.05	296.85	293.05
4999	292.25	294.45	296.95	292.95
5000	292.05	293.95	296.85	293.15
5001	293.05	294.35	296.55	293.35
5002	294.45	294.95	296.75	293.45
5003	295.75	295.85	297.15	293.45
5004	297.35	298.05	296.95	293.35
5005	298.05	299.45	298.25	293.55
5006	299.75	299.75	297.15	293.65
5007	301.05	300.05	297.75	293.35
5008	301.45	299.95	297.95	293.35
5009	301.45	300.15	297.75	293.05
5010	300.95	300.55	298.55	293.25
5011	301.05	299.35	298.15	292.95
5012	301.35	299.95	298.45	292.55
5013	299.95	299.45	298.45	292.65
5014	299.15	298.35	298.25	292.35
5015	298.15	297.95	297.45	292.25
5016	297.25	296.45	296.45	292.15
5017	296.75	295.25	295.75	292.15
5018	295.85	294.15	295.05	292.05
5019	295.05	293.45	294.55	292.25
5020	294.25	292.55	294.15	292.15
5021	294.35	292.05	293.75	292.05
5022	294.05	291.45	293.65	291.95
5023	293.55	290.95	293.75	291.45
5024	293.05	290.85	293.75	290.85
5025	293.45	291.85	294.55	291.25
5026	295.15	293.35	295.75	292.45
5027	297.85	295.95	297.45	294.35
5028	300.35	296.25	298.45	295.95
5029	301.75	296.55	298.35	296.85
5030	302.65	297.75	299.75	297.85
5031	303.15	298.25	300.55	298.45
5032	303.35	299.65	301.75	297.85
5033	303.95	300.25	302.35	297.75
5034	303.95	302.15	302.95	298.15
5035	303.75	302.75	303.05	298.05
5036	303.25	302.55	303.15	297.85
5037	302.65	302.45	303.55	297.55
5038	301.35	301.95	303.15	297.25
5039	300.25	300.75	301.65	296.45
5040	299.05	299.55	300.15	295.65
5041	297.75	298.35	298.85	294.55
5042	296.85	297.85	298.05	293.75
5043	295.75	297.45	297.25	292.95
5044	294.75	296.95	296.45	292.25
5045	294.15	296.25	295.95	291.75
5046	293.65	296.15	295.25	291.35
5047	293.55	295.45	294.75	290.85
5048	293.55	295.35	294.15	290.75
5049	294.65	295.15	294.45	291.45
5050	296.35	295.95	296.65	293.05
5051	298.15	297.65	299.35	295.05
5052	299.15	299.75	299.75	296.45
5053	300.75	302.65	301.35	297.65
5054	302.55	303.35	301.85	299.75
5055	304.45	303.95	303.05	300.55
5056	302.95	304.85	304.55	301.65
5057	302.15	304.35	305.05	302.05
5058	301.95	304.25	305.85	301.35
5059	302.25	304.75	306.15	298.95
5060	301.55	303.65	305.85	298.45
5061	301.25	302.55	306.15	297.15
5062	300.55	301.75	305.45	295.45
5063	299.55	297.75	303.85	295.25
5064	298.65	296.55	302.25	295.15
5065	297.85	296.45	300.85	295.15
5066	297.15	295.45	299.65	294.85
5067	296.25	295.25	298.35	294.05
5068	294.65	295.15	297.55	293.75
5069	294.45	294.65	296.75	293.55
5070	294.15	294.25	296.05	293.65
5071	294.15	293.75	295.35	293.55
5072	294.55	293.65	295.35	293.45
5073	294.35	294.25	296.15	293.55
5074	294.25	294.35	297.95	293.65
5075	294.65	295.05	300.25	294.15
5076	296.65	297.05	301.75	294.75
5077	298.85	299.35	303.75	296.25
5078	298.95	298.95	305.25	296.45
5079	299.85	298.85	305.45	296.85
5080	298.15	298.35	306.35	297.45
5081	295.65	299.25	307.15	298.05
5082	295.25	300.25	307.15	298.15
5083	295.55	300.75	306.45	298.45
5084	295.55	300.55	306.35	298.25
5085	295.25	300.95	305.55	298.15
5086	294.75	300.65	305.15	297.15
5087	293.65	299.75	303.75	295.85
5088	293.55	298.85	302.25	295.25
5089	293.65	297.65	301.25	294.45
5090	293.35	296.75	300.15	294.15
5091	292.85	295.95	299.15	293.45
5092	292.25	295.05	298.45	292.95
5093	292.05	294.85	297.95	292.35
5094	291.65	294.45	297.45	291.45
5095	291.65	293.95	296.95	290.55
5096	291.45	293.75	296.65	290.25
5097	292.05	294.45	297.15	290.45
5098	293.45	296.15	299.45	292.45
5099	294.45	297.45	300.95	294.95
5100	296.05	298.25	301.55	295.05
5101	296.45	299.65	302.85	296.15
5102	297.85	301.05	305.35	297.25
5103	299.25	302.55	304.85	297.95
5104	299.35	303.55	305.85	298.75
5105	298.55	304.15	307.05	299.85
5106	298.55	304.85	305.45	299.75
5107	298.55	305.25	302.25	300.05
5108	298.85	304.95	302.85	299.95
5109	298.35	304.15	301.85	299.75
5110	297.75	302.35	301.35	299.25
5111	296.65	300.55	300.35	298.65
5112	295.75	299.95	300.05	297.35
5113	294.75	299.45	299.65	296.55
5114	293.55	299.05	298.85	296.05
5115	292.85	298.15	298.15	295.35
5116	291.95	297.35	297.45	294.75
5117	291.75	296.75	296.75	294.45
5118	291.85	296.25	296.35	294.15
5119	291.95	295.45	295.85	294.15
5120	291.95	295.55	295.35	293.85
5121	292.55	296.15	295.95	293.95
5122	293.45	297.25	297.35	294.25
5123	294.45	298.75	298.85	293.95
5124	295.95	298.95	300.55	295.75
5125	297.95	300.05	300.85	296.65
5126	301.05	301.35	301.55	297.65
5127	301.65	303.25	302.35	297.85
5128	301.45	304.15	303.75	298.55
5129	300.65	305.35	305.25	298.65
5130	300.85	305.95	306.55	298.75
5131	300.65	306.15	306.55	298.45
5132	300.65	306.65	306.65	298.75
5133	300.05	306.75	305.85	298.55
5134	299.05	304.75	304.65	298.35
5135	298.25	303.25	303.25	297.95
5136	298.15	301.85	302.05	297.15
5137	297.55	300.65	301.35	296.05
5138	297.15	299.65	300.55	295.25
5139	296.65	299.15	300.05	294.45
5140	295.65	298.95	299.65	293.65
5141	294.45	298.55	299.45	292.95
5142	294.15	298.25	298.85	292.65
5143	293.95	297.75	298.45	292.25
5144	293.55	297.45	297.85	292.05
5145	293.95	297.15	298.25	292.75
5146	295.15	298.35	299.25	294.05
5147	296.45	301.15	301.25	296.55
5148	297.95	303.35	301.75	297.55
5149	300.35	305.65	302.55	300.15
5150	301.65	307.55	303.85	300.65
5151	303.85	308.95	304.95	301.45
5152	304.65	309.75	306.25	301.55
5153	305.05	310.35	307.25	301.95
5154	304.65	309.35	308.25	301.75
5155	304.25	307.05	308.65	301.15
5156	304.05	306.95	308.65	301.15
5157	303.45	305.15	308.25	300.75
5158	301.85	304.45	307.15	299.45
5159	300.05	303.75	305.45	298.25
5160	297.95	302.65	304.15	297.15
5161	296.75	301.95	303.15	296.25
5162	295.25	301.45	301.95	295.35
5163	293.75	300.55	301.05	294.65
5164	292.95	299.75	300.35	293.55
5165	292.05	299.35	299.65	292.65
5166	291.45	299.05	298.95	292.15
5167	291.05	299.05	298.25	291.65
5168	291.05	298.55	297.75	291.05
5169	291.95	298.95	298.45	291.45
5170	293.85	300.15	299.75	293.05
5171	296.55	301.65	301.35	294.75
5172	296.75	303.65	302.55	295.95
5173	298.15	303.75	303.35	297.15
5174	300.25	304.05	305.25	297.95
5175	300.35	305.35	305.25	298.85
5176	300.65	305.55	305.65	300.35
5177	300.25	305.05	306.45	300.65
5178	300.55	303.95	306.55	301.05
5179	299.75	302.85	304.95	301.25
5180	297.35	302.35	303.05	301.45
5181	295.55	301.65	303.95	301.75
5182	293.25	301.55	304.15	301.25
5183	293.05	301.05	303.05	299.75
5184	292.75	300.15	301.95	298.55
5185	292.55	299.55	300.95	297.95
5186	292.35	299.15	300.05	297.35
5187	292.25	298.25	299.15	297.15
5188	290.85	297.75	298.65	297.05
5189	291.05	297.35	297.85	296.45
5190	290.65	296.45	297.35	296.15
5191	290.65	295.65	296.85	295.65
5192	290.45	295.65	296.55	294.95
5193	291.05	296.05	297.05	295.35
5194	291.85	297.35	299.25	296.35
5195	292.35	299.85	301.95	297.25
5196	294.35	301.85	302.65	299.05
5197	293.45	303.35	303.65	301.35
5198	294.05	304.35	304.15	302.35
5199	294.65	304.45	305.25	304.25
5200	294.55	304.65	306.25	304.95
5201	294.75	304.55	307.95	306.25
5202	295.65	304.35	308.35	307.15
5203	295.75	303.45	308.95	306.85
5204	296.15	302.45	308.45	306.35
5205	295.35	301.45	307.85	305.55
5206	294.05	300.95	306.25	303.25
5207	292.65	299.35	304.95	302.25
5208	291.75	298.45	304.25	301.45
5209	290.85	297.35	303.45	300.35
5210	290.05	296.65	302.85	299.65
5211	289.45	295.85	302.05	298.75
5212	288.85	295.15	301.35	297.85
5213	288.25	294.75	300.45	296.95
5214	287.85	294.75	299.95	296.55
5215	287.55	294.65	299.15	296.65
5216	287.45	294.55	298.55	296.55
5217	288.05	294.25	298.95	297.15
5218	289.85	294.35	300.15	296.45
5219	292.15	295.15	301.75	296.05
5220	294.55	295.85	301.85	295.95
5221	295.15	297.15	302.65	296.25
5222	296.15	298.05	304.25	298.05
5223	297.15	298.35	305.75	299.95
5224	297.15	298.45	305.95	297.45
5225	297.15	298.85	306.85	296.85
5226	297.15	299.05	307.05	298.85
5227	297.25	299.15	306.55	297.95
5228	297.35	298.85	306.65	297.55
5229	297.25	298.15	306.25	297.05
5230	296.15	296.95	305.15	296.65
5231	294.85	296.05	302.15	295.75
5232	294.15	295.05	298.85	295.15
5233	293.55	294.15	297.95	294.85
5234	292.65	293.15	297.95	294.55
5235	291.95	292.65	298.45	294.45
5236	291.45	291.85	297.95	294.15
5237	290.95	291.15	297.55	294.05
5238	290.35	290.75	297.15	293.75
5239	289.75	290.35	296.95	293.65
5240	289.55	290.05	296.85	293.85
5241	289.85	290.05	296.85	293.85
5242	291.25	291.15	298.45	293.75
5243	293.75	293.15	299.75	293.75
5244	295.05	294.75	299.55	293.85
5245	296.75	294.55	301.05	294.45
5246	298.05	295.25	302.15	294.15
5247	299.65	296.25	303.65	295.85
5248	300.15	297.45	304.45	296.95
5249	300.65	298.45	305.75	297.15
5250	300.95	299.35	306.45	297.75
5251	300.65	299.85	306.85	297.65
5252	300.25	300.15	306.65	297.35
5253	299.45	300.05	305.15	297.55
5254	298.45	299.05	304.35	296.95
5255	296.85	297.85	303.05	296.25
5256	295.45	297.05	302.45	295.55
5257	294.15	296.55	301.95	294.55
5258	293.15	295.35	301.35	293.85
5259	292.05	294.45	300.45	293.05
5260	291.35	293.95	299.85	292.65
5261	290.55	293.65	299.75	291.85
5262	290.25	293.25	299.65	291.15
5263	289.75	292.85	299.75	290.65
5264	289.35	292.95	299.75	290.25
5265	289.85	292.55	299.65	290.65
5266	291.75	292.25	300.65	292.35
5267	294.05	292.55	302.35	294.55
5268	296.15	292.35	302.85	295.05
5269	297.65	292.15	301.95	296.25
5270	298.95	291.45	301.75	297.65
5271	300.45	291.55	301.35	298.25
5272	300.85	291.45	303.05	298.85
