Timestep	2021air	2021sol
7932	3.1	6
7933	2.3	6
7934	2.9	6
7935	3.4	6
7936	3.4	6.1
7937	2.8	6.1
7938	1.7	6.1
7939	1.1	6.1
7940	0.9	6.1
7941	0.9	6
7942	0.7	6
7943	0	6
7944	0.5	5.9
7945	0.4	5.9
7946	0.5	5.9
7947	0	5.8
7948	-0.1	5.8
7949	0.1	5.8
7950	-0.3	5.8
7951	-0.2	5.8
7952	-0.5	5.8
7953	-0.3	5.7
7954	0.6	5.7
7955	0.9	5.7
7956	0.6	5.7
7957	0	5.7
7958	-0.1	5.7
7959	-0.1	5.7
7960	0.1	5.7
7961	0.6	5.7
7962	0.8	5.6
7963	0.8	5.6
7964	0.6	5.6
7965	0.5	5.6
7966	0.4	5.6
7967	0.2	5.6
7968	-0.1	5.6
7969	-0.1	5.5
7970	-0.2	5.5
7971	-0.2	5.5
7972	-0.3	5.5
7973	-0.3	5.5
7974	-0.4	5.5
7975	-0.4	5.5
7976	-0.7	5.5
7977	-0.7	5.5
7978	-0.4	5.5
7979	-0.9	5.5
7980	-0.9	5.5
7981	0.2	5.5
7982	0.5	5.6
7983	0.6	5.6
7984	0.3	5.6
7985	-0.3	5.6
7986	-0.5	5.6
7987	-0.6	5.6
7988	-0.8	5.6
7989	-0.8	5.6
7990	-0.9	5.6
7991	-1.3	5.6
7992	-1.1	5.5
7993	-1.3	5.5
7994	-1.8	5.5
7995	-2.6	5.4
7996	-3.1	5.4
7997	-3.3	5.4
7998	-3.2	5.3
7999	-3.2	5.3
8000	-2.8	5.2
8001	-2.1	5.2
8002	-1.4	5.2
8003	-0.3	5.1
8004	0.2	5.1
8005	0.6	5.1
8006	1.1	5
8007	2	5
8008	2.3	5
8009	2.3	5
8010	2.1	5
8011	1.6	4.9
8012	1.6	4.9
8013	2.2	4.9
8014	2.6	4.9
8015	2.4	4.9
8016	2.7	4.9
8017	3.6	5
8018	3.6	5
8019	2.9	5
8020	2.9	5
8021	2.3	5
8022	2.2	5.1
8023	2.7	5.1
8024	3.7	5.1
8025	5	5.1
8026	6.3	5.1
8027	6	5.1
8028	7.7	5.1
8029	5.7	5.2
8030	7.7	5.2
8031	6.4	5.3
8032	4.9	5.3
8033	4.9	5.4
8034	4.8	5.4
8035	4.8	5.4
8036	5.1	5.4
8037	5.2	5.5
8038	5	5.5
8039	4.7	5.5
8040	4.8	5.5
8041	4.2	5.6
8042	4.4	5.6
8043	3.9	5.6
8044	3.6	5.6
8045	3.7	5.6
8046	2.9	5.6
8047	2.3	5.6
8048	2.3	5.6
8049	2.9	5.5
8050	3.3	5.5
8051	3.2	5.5
8052	2.8	5.5
8053	3	5.5
8054	3.6	5.5
8055	1.4	5.6
8056	0.2	5.6
8057	0.4	5.6
8058	0.2	5.6
8059	0	5.6
8060	-0.4	5.6
8061	-1.1	5.5
8062	-1.6	5.5
8063	-1.6	5.5
8064	-1.4	5.5
8065	-1.4	5.4
8066	-1.5	5.4
8067	-1.4	5.4
8068	-1.9	5.4
8069	-2.4	5.3
8070	-3.3	5.3
8071	-3.8	5.3
8072	-4.3	5.2
8073	-4.1	5.2
8074	-3.4	5.1
8075	-2.3	5.1
8076	-1.4	5.1
8077	-0.5	5
8078	-0.1	5
8079	0.3	5
8080	0.4	5.1
8081	-0.5	5.1
8082	-1	5.1
8083	-1.1	5.1
8084	-0.5	5
8085	-0.5	5
8086	-0.5	5
8087	-0.1	5
8088	0.6	5
8089	0.4	5
8090	0.5	4.9
8091	1.3	4.9
8092	2.1	4.9
8093	2.3	4.8
8094	4.9	4.8
8095	5.6	4.8
8096	6.7	4.8
8097	6.9	4.8
8098	7.3	4.9
8099	7.9	4.9
8100	6.9	5
8101	7	5.1
8102	6.5	5.1
8103	7	5.2
8104	7.3	5.2
8105	6.6	5.3
8106	6.6	5.3
8107	6.1	5.3
8108	5.4	5.3
8109	2.6	5.3
8110	3.4	5.3
8111	2.8	5.3
8112	1.8	5.3
8113	1.4	5.3
8114	1.4	5.3
8115	1.4	5.3
8116	1.8	5.2
8117	1.4	5.2
8118	0.8	5.2
8119	0.6	5.1
8120	0.4	5.1
8121	0.6	5.1
8122	1.3	5
8123	2	5
8124	1.9	5
8125	0.7	5
8126	1.7	5
8127	1.9	5
8128	2	5
8129	1.5	5.1
8130	1	5.1
8131	0.7	5.1
8132	0.7	5.1
8133	0.5	5
8134	0.2	5
8135	-0.2	5
8136	-0.2	5
8137	-0.1	5
8138	-0.5	5
8139	-1.3	5
8140	-1.5	5
8141	-1	5
8142	-0.8	5
8143	-1	5
8144	-0.9	5
8145	-0.9	5
8146	-0.5	5
8147	-0.2	5
8148	0.1	5
8149	0.7	5
8150	1.5	5
8151	2	5
8152	1.9	5.1
8153	1	5.1
8154	0.3	5.2
8155	0	5.2
8156	0	5.1
8157	0.4	5.1
8158	0.9	5.1
8159	1	5.1
8160	1	5
8161	1	5
8162	1	4.9
8163	0.3	4.9
8164	0.7	4.9
8165	1.2	4.8
8166	1.4	4.8
8167	1.5	4.8
8168	1.5	4.8
8169	1.2	4.8
8170	2.1	4.7
8171	3.3	4.7
8172	3.9	4.7
8173	4.3	4.8
8174	4.4	4.8
8175	4.3	4.9
8176	3.3	5
8177	2.8	5
8178	2.4	5.1
8179	2	5.1
8180	1.9	5.1
8181	1.5	5.1
8182	1.3	5.1
8183	1.4	5.1
8184	1.3	5.1
8185	1.6	5.1
8186	1.5	5.1
8187	1.7	5.1
8188	1.7	5.1
8189	1.6	5.1
8190	1.8	5.1
8191	2.1	5.1
8192	1.8	5
8193	0.8	5
8194	0.8	5
8195	1.1	4.9
8196	0.6	4.9
8197	0.4	4.9
8198	0.3	4.8
8199	0.4	4.8
8200	0.6	4.8
8201	0.8	4.8
8202	0.9	4.8
8203	0.5	4.8
8204	0.3	4.8
8205	0.2	4.8
8206	0.2	4.8
8207	0.3	4.8
8208	0.3	4.8
8209	0.6	4.8
8210	0.9	4.8
8211	0.8	4.8
8212	0.7	4.7
8213	0.7	4.7
8214	0.8	4.7
8215	0.5	4.7
8216	0.6	4.7
8217	0.9	4.7
8218	0.8	4.7
8219	1.3	4.7
8220	1.9	4.7
8221	2	4.7
8222	2.1	4.7
8223	2.2	4.7
8224	2.2	4.7
8225	1.6	4.8
8226	0.7	4.8
8227	0.1	4.8
8228	-0.3	4.7
8229	-0.9	4.7
8230	-1.3	4.7
8231	-1.5	4.7
8232	-2	4.7
8233	-2.3	4.6
8234	-2.9	4.6
8235	-3.3	4.5
8236	-3.1	4.5
8237	-2.8	4.5
8238	-2.4	4.4
8239	-1.9	4.4
8240	-2.4	4.4
8241	-2.7	4.3
8242	-2.4	4.3
8243	-0.8	4.3
8244	1.9	4.3
8245	2.5	4.2
8246	2.8	4.2
8247	2.2	4.2
8248	2	4.1
8249	1.7	4.1
8250	1.8	4.1
8251	1.5	4.1
8252	1.5	4.1
8253	0.7	4.1
8254	0.6	4.1
8255	0.5	4.1
8256	0.6	4.1
8257	0.8	4.1
8258	0.6	4.1
8259	0.9	4.1
8260	1.2	4.1
8261	1.3	4.1
8262	1	4.1
8263	0.9	4.1
8264	0.6	4.1
8265	0.3	4.1
8266	0.5	4.1
8267	0.7	4.1
8268	0.9	4.1
8269	1	4.1
8270	1.2	4.1
8271	1.2	4.1
8272	1.2	4.1
8273	1.1	4.2
8274	1.1	4.2
8275	1	4.2
8276	0.8	4.2
8277	0.5	4.2
8278	-0.2	4.2
8279	-1.5	4.2
8280	-2.2	4.2
8281	-2.3	4.2
8282	-2	4.2
8283	-2.3	4.2
8284	-3.7	4.2
8285	-4.5	4.2
8286	-4.9	4.2
8287	-4.5	4.2
8288	-5.2	4.1
8289	-5.7	4.1
8290	-5.7	4.1
8291	-3.7	4.1
8292	-3	4.1
8293	-2	4.1
8294	-1.3	4.1
8295	-0.8	4.1
8296	-0.7	4.1
8297	-0.6	4.1
8298	-1.4	4.1
8299	-1.8	4.1
8300	-2.5	4.1
8301	-3	4.1
8302	-3.5	4.1
8303	-3.9	4.1
8304	-4.1	4.1
8305	-4.6	4.1
8306	-4.8	4
8307	-4.8	4
8308	-5	4
8309	-5.1	4
8310	-5.2	3.9
8311	-5.3	3.9
8312	-5.6	3.9
8313	-5.6	3.8
8314	-4.7	3.8
8315	-3	3.8
8316	-1.7	3.8
8317	-0.3	3.7
8318	0.6	3.7
8319	1.3	3.8
8320	0.6	3.8
8321	-0.1	3.8
8322	-0.8	3.8
8323	-1.5	3.8
8324	-2.1	3.8
8325	-2.5	3.8
8326	-3	3.8
8327	-3.3	3.8
8328	-3.2	3.8
8329	-3.6	3.8
8330	-3.7	3.7
8331	-3.8	3.7
8332	-4.2	3.7
8333	-4.3	3.7
8334	-4.9	3.7
8335	-5.1	3.7
8336	-5.1	3.7
8337	-4.9	3.6
8338	-4.2	3.6
8339	-3.4	3.6
8340	-1.7	3.6
8341	-0.4	3.6
8342	1.3	3.6
8343	3.3	3.7
8344	2.6	3.7
8345	1.2	3.7
8346	-1.1	3.8
8347	-2	3.8
8348	-2.1	3.8
8349	-2.5	3.8
8350	-2.8	3.8
8351	-2.9	3.8
8352	-3.2	3.8
8353	-3.4	3.7
8354	-3.5	3.7
8355	-3.8	3.7
8356	-3.8	3.7
8357	-3.6	3.7
8358	-4.1	3.7
8359	-4.3	3.6
8360	-4.6	3.6
8361	-4.8	3.6
8362	-3.8	3.6
8363	-3.1	3.5
8364	-2.5	3.5
8365	-2.1	3.5
8366	-1.7	3.5
8367	-1.6	3.5
8368	-1.8	3.5
8369	-1.9	3.5
8370	-1.8	3.6
8371	-1.7	3.6
8372	-1.7	3.6
8373	-1.7	3.6
8374	-1.6	3.6
8375	-1.6	3.6
8376	-1.7	3.6
8377	-2	3.6
8378	-1.8	3.6
8379	-1.6	3.7
8380	-1.5	3.7
8381	-1.6	3.7
8382	-1.5	3.7
8383	-1.5	3.7
8384	-1.5	3.7
8385	-1.8	3.7
8386	-1.8	3.7
8387	-1.9	3.7
8388	-1.7	3.7
8389	-1.1	3.7
8390	-0.6	3.7
8391	-0.4	3.7
8392	-0.4	3.8
8393	-0.3	3.8
8394	-0.2	3.8
8395	-0.1	3.8
8396	-0.3	3.8
8397	-0.3	3.8
8398	-0.3	3.8
8399	-0.2	3.8
8400	-0.2	3.8
8401	-0.3	3.8
8402	-0.3	3.8
8403	-0.4	3.8
8404	-0.3	3.8
8405	-0.6	3.8
8406	-1.1	3.8
8407	-1.3	3.8
8408	-1.3	3.8
8409	-1.3	3.8
8410	-1.4	3.8
8411	-1	3.8
8412	-0.7	3.8
8413	-0.4	3.8
8414	-0.4	3.8
8415	-0.1	3.8
8416	-0.1	3.8
8417	0	3.9
8418	-0.2	3.9
8419	-0.4	3.9
8420	-0.6	3.9
8421	-0.8	3.9
8422	-1.2	3.9
8423	-1.4	3.9
8424	-1.4	3.9
8425	-1.4	3.9
8426	-1.4	3.9
8427	-1.4	3.9
8428	-1.5	3.9
8429	-1.6	3.9
8430	-1.7	3.8
8431	-1.7	3.8
8432	-1.7	3.8
8433	-1.9	3.8
8434	-1.6	3.8
8435	-1.1	3.8
8436	-0.3	3.8
8437	0.6	3.8
8438	2	3.8
8439	1.3	3.9
8440	0	4
8441	-1.1	4
8442	-1.6	4
8443	-2.1	4
8444	-2.5	4
8445	-3	4
8446	-3.4	3.9
8447	-3.8	3.9
8448	-4.2	3.8
8449	-4.7	3.8
8450	-4.9	3.7
8451	-4.4	3.7
8452	-3.8	3.7
8453	-3.6	3.6
8454	-3.3	3.6
8455	-3	3.5
8456	-2.8	3.5
8457	-3.1	3.5
8458	-3.4	3.5
8459	-3.4	3.4
8460	-3.1	3.4
8461	-2.7	3.4
8462	-2.5	3.4
8463	-2.4	3.4
8464	-2.5	3.4
8465	-2.8	3.4
8466	-3.1	3.5
8467	-3.2	3.5
8468	-3.3	3.5
8469	-3.8	3.5
8470	-4	3.5
8471	-4.2	3.5
8472	-4.7	3.4
8473	-5	3.4
8474	-5.2	3.4
8475	-5.8	3.4
8476	-6	3.4
8477	-5.5	3.4
8478	-5.1	3.4
8479	-4.8	3.3
8480	-4.7	3.3
8481	-4.5	3.3
8482	-4.3	3.3
8483	-3.9	3.3
8484	-3.2	3.3
8485	-2.8	3.3
8486	-2.8	3.3
8487	-2.7	3.3
8488	-2.6	3.3
8489	-2.5	3.3
8490	-2.8	3.3
8491	-3.1	3.3
8492	-3.5	3.3
8493	-3.7	3.3
8494	-3.5	3.3
8495	-3.3	3.3
8496	-3.2	3.3
8497	-3.1	3.3
8498	-3.4	3.3
8499	-3.6	3.3
8500	-3.9	3.2
8501	-4.2	3.2
8502	-4.2	3.2
8503	-4.1	3.2
8504	-4.3	3.2
8505	-4.3	3.2
8506	-4.2	3.2
8507	-3.8	3.2
8508	-3.5	3.2
8509	-3.2	3.2
8510	-3	3.2
8511	-3	3.2
8512	-3.1	3.2
8513	-3.2	3.2
8514	-3.3	3.2
8515	-3.4	3.2
8516	-3.2	3.2
8517	-3.1	3.2
8518	-3.5	3.2
8519	-3.8	3.2
8520	-3.8	3.2
8521	-3.7	3.2
8522	-3.6	3.2
8523	-3.7	3.2
8524	-3.7	3.2
8525	-3.9	3.2
8526	-4	3.2
8527	-4.2	3.2
8528	-4.3	3.1
8529	-4.4	3.1
8530	-4.2	3.1
8531	-4	3.1
8532	-4	3.1
8533	-4	3.1
8534	-3.5	3.1
8535	-3.3	3.1
8536	-3.6	3.1
8537	-3.9	3.1
8538	-4.4	3.1
8539	-4.7	3.1
8540	-4.2	3.1
8541	-4.2	3.1
8542	-5	3.1
8543	-5.9	3.1
8544	-5.2	3.1
8545	-4.9	3.1
8546	-5.3	3.1
8547	-5.8	3
8548	-5.7	3
8549	-5.6	3
8550	-5.2	3
8551	-5.6	3
8552	-5.9	3
8553	-6.3	2.9
8554	-5.5	2.9
8555	-3.4	2.9
8556	-1	2.9
8557	1.3	2.9
8558	2.8	2.9
8559	3.6	2.9
8560	4.5	2.9
8561	4.9	3
8562	3.4	3
8563	3.7	3
8564	4.7	3.1
8565	3.5	3.1
8566	2.7	3.1
8567	2.2	3.2
8568	1.9	3.2
8569	1.2	3.2
8570	0.7	3.2
8571	0	3.2
8572	1.3	3.2
8573	0.5	3.2
8574	0.4	3.2
8575	1.3	3.2
8576	1.2	3.2
8577	1.4	3.1
8578	2.3	3.1
8579	2.7	3.1
8580	4.7	3.1
8581	5.8	3.1
8582	7.1	3.2
8583	8.3	3.2
8584	7.9	3.3
8585	7.7	3.4
8586	7.7	3.5
8587	7.1	3.5
8588	6.3	3.6
8589	5.7	3.6
8590	5.7	3.7
8591	5.9	3.7
8592	5.9	3.7
8593	6.2	3.8
8594	4.6	3.8
8595	3.7	3.8
8596	3.2	3.8
8597	2	3.8
8598	2	3.8
8599	1.4	3.7
8600	0.9	3.7
8601	0.9	3.7
8602	1.3	3.7
8603	2.3	3.7
8604	4.1	3.7
8605	5.7	3.7
8606	6.3	3.7
8607	6.4	3.8
8608	6.1	3.9
8609	5.3	3.9
8610	4.3	4
8611	3.4	4
8612	2.9	4.1
8613	2.3	4.1
8614	2.2	4
8615	2.3	4
8616	2.4	4
8617	2.9	4
8618	2.5	4
8619	2.7	4
8620	3.1	4
8621	3	4
8622	3.4	4
8623	3.3	4
8624	3.2	4.1
8625	3	4.1
8626	3.3	4.1
8627	4.1	4.1
8628	5	4.1
8629	5.7	4.1
8630	5.8	4.2
8631	6.4	4.3
8632	6.1	4.3
8633	5.8	4.4
8634	5.4	4.4
8635	5.3	4.5
8636	5.4	4.5
8637	5.5	4.5
8638	5.3	4.6
8639	5.1	4.6
8640	5.2	4.6
8641	5.1	4.6
8642	4.7	4.6
8643	4.1	4.6
8644	2.6	4.6
8645	1.8	4.6
8646	0.4	4.6
8647	0.1	4.5
8648	0.5	4.5
8649	0.6	4.5
8650	1.2	4.4
8651	2.1	4.4
8652	2.2	4.4
8653	2.7	4.4
8654	4.2	4.4
8655	5.6	4.4
8656	5.8	4.4
8657	5.9	4.4
8658	6.6	4.5
8659	6.8	4.5
8660	6.7	4.5
8661	6.6	4.6
8662	6.3	4.6
8663	6.1	4.6
8664	6.5	4.6
8665	6.2	4.6
8666	5.7	4.6
8667	5.3	4.7
8668	5.6	4.7
8669	5.8	4.7
8670	6.1	4.7
8671	7	4.7
8672	8.3	4.7
8673	8.6	4.7
8674	9	4.7
8675	10.2	4.8
8676	10.5	4.8
8677	10.7	4.9
8678	10	5
8679	9.4	5.1
8680	8.1	5.2
8681	8.3	5.2
8682	7.5	5.3
8683	7.3	5.3
8684	7.4	5.3
8685	7.3	5.3
8686	7.4	5.3
8687	7.8	5.3
8688	7.8	5.3
8689	6.8	5.3
8690	7.2	5.3
8691	7.8	5.3
8692	7.7	5.3
8693	8.1	5.3
8694	8	5.3
8695	8.4	5.3
8696	6.7	5.3
8697	5.3	5.3
8698	5.4	5.3
8699	5.4	5.3
8700	5.1	5.3
8701	5.4	5.3
8702	6.1	5.3
8703	7.9	5.4
8704	10.1	5.4
8705	10.5	5.4
8706	10.8	5.5
8707	11.8	5.6
8708	11.7	5.7
8709	12.6	5.7
8710	12.6	5.8
8711	12.7	5.9
8712	12.6	6
8713	12.6	6
8714	12.6	6.1
8715	12.2	6.2
8716	11.9	6.2
8717	11	6.3
8718	11.1	6.3
8719	11.1	6.3
8720	11	6.4
8721	10.7	6.4
8722	10.6	6.4
8723	11.1	6.4
8724	11.5	6.5
8725	12.5	6.5
8726	13.6	6.6
8727	14.2	6.7
8728	14.2	6.8
8729	13.1	6.8
8730	11.6	6.9
8731	10.9	7
8732	10	7
8733	9	7
8734	8	7
8735	7	6.9
8736	5.9	6.9
8737	5.2	6.8
8738	4.5	6.7
8739	4.1	6.6
8740	3.6	6.6
8741	3.2	6.5
8742	2.6	6.4
8743	1.7	6.3
8744	1.3	6.2
8745	0.2	6.1
8746	0.7	6
8747	3.4	6
8748	6.6	5.9
8749	9.3	5.9
8750	10.4	5.9
8751	11.9	6
8752	14	6.1
8753	14.1	6.1
8754	12.3	6.2
8755	10.8	6.2
8756	9.4	6.3
8757	8.7	6.2
8758	7.4	6.2
8759	6.3	6.2
8760	5.2	6.1
